基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
5221,宏利全能混合(FOF)A,FOF-稳健型,2017-11-02,2.16,0.0,7.97,2.87,97.17
5222,宏利全能混合(FOF)C,FOF-稳健型,2017-11-02,6.67,0.0,7.97,2.87,97.17
5223,广发中证基建工程ETF联接A,指数型-股票,2018-02-01,9.59,2.8,0.05,5.04,93.6
5224,广发中证基建工程ETF联接C,指数型-股票,2018-02-01,11.12,2.8,0.05,5.04,93.6
5229,嘉实富时中国A50ETF联接C,指数型-股票,2018-02-05,1.52,4.13,0.0,6.56,96.9
5243,融通中国概念债券(QDII)A,QDII-混合债,2017-11-27,5.08,0.0,95.25,4.52,0.72
5246,国泰可转债债券,债券型-混合二级,2017-12-28,0.8810540000000001,15.48,102.39,3.36,0.19
5271,安信恒利增强债券A,债券型-混合二级,2018-09-26,0.020742,6.24,100.89,0.96,5.84
5272,安信恒利增强债券C,债券型-混合二级,2018-09-26,0.093026,6.24,100.89,0.96,5.84
5274,中银景福回报混合A,混合型-偏债,2018-04-17,5.02,23.82,98.71,1.66,2.37
5301,前海开源弘泽债券发起式A,债券型-混合二级,2018-01-26,0.019926,0.0,89.16,9.22,6.81
5302,前海开源弘泽债券发起式C,债券型-混合二级,2018-01-26,0.101757,0.0,89.16,9.22,6.81
5327,景顺长城景泰稳利定开债A,债券型-混合一级,2017-12-26,2.37,0.0,101.6,0.18,0.0
5329,汇添富民安增益定开混合A,混合型-偏债,2018-02-13,0.732902,15.94,69.78,16.37,0.02
5330,汇添富民安增益定开混合C,混合型-偏债,2018-02-13,0.1774369999999999,15.94,69.78,16.37,0.02
5350,诺德短债A,债券型-中短债,2019-01-25,33.63,0.0,106.33,2.61,0.69
5361,国联聚商定期开放债券,债券型-混合一级,,,0.0,126.33,0.39,0.0
5366,摩根丰瑞债券A,债券型-混合一级,,,0.0,89.89,2.56,7.68
5367,摩根丰瑞债券C,债券型-混合一级,2017-11-27,0.200819,0.0,89.89,2.56,7.68
5371,中加心悦混合A,混合型-灵活,2018-03-08,0.312513,0.0,128.68,0.14,2.92
5372,中加心悦混合C,混合型-灵活,2018-03-08,3.56,0.0,128.68,0.14,2.92
5375,建信睿和纯债定开债,债券型-混合一级,,,0.0,112.84,0.61,0.0
5386,银河睿达灵活配置混合A,混合型-灵活,2018-02-06,5.36,25.77,94.38,8.42,0.54
5387,银河睿达灵活配置混合C,混合型-灵活,2018-02-06,0.022116,25.77,94.38,8.42,0.54
5390,工银创业板ETF联接A,指数型-股票,2018-03-21,0.392413,0.0,0.92,4.53,96.76
5391,工银创业板ETF联接C,指数型-股票,2018-03-21,1.03,0.0,0.92,4.53,96.76
5419,中欧聚瑞债券A,债券型-混合一级,,,0.0,119.84,0.55,0.76
5420,中欧聚瑞债券C,债券型-混合一级,,,0.0,119.84,0.55,0.76
5455,建信睿丰纯债定期开放债券,债券型-混合一级,,,0.0,126.49,0.15,0.0
5461,南方希元转债,债券型-混合二级,2018-03-14,22.72,19.73,111.21,1.59,1.33
5471,招商招财通理财债券C,债券型-中短债,,,0.0,111.26,0.06,6.52
5503,汇添富理财60天债券E,债券型-中短债,2017-12-21,1.2,0.0,92.49,2.36,5.26
5513,南华瑞恒中短债债券A,债券型-中短债,2019-01-29,14.3,0.0,61.14,2.97,35.95
5514,南华瑞恒中短债债券C,债券型-中短债,2019-01-29,2.65,0.0,61.14,2.97,35.95
5523,泰康颐年混合A,混合型-偏债,2018-05-30,2.19,6.63,115.09,10.91,0.43
5524,泰康颐年混合C,混合型-偏债,2018-05-30,5.59,6.63,115.09,10.91,0.43
5529,银华华茂定开债券A,债券型-混合一级,2018-05-25,4.85,0.0,127.86,1.42,0.13
5541,前海开源盛鑫混合A,混合型-灵活,2018-04-04,0.029994,0.0,84.82,16.19,0.15
5542,前海开源盛鑫混合C,混合型-灵活,2018-04-04,0.092247,0.0,84.82,16.19,0.15
5552,国富新趋势混合A,混合型-灵活,2018-02-08,0.0263389999999999,15.62,86.66,1.03,0.16
5553,国富新趋势混合C,混合型-灵活,2018-02-08,0.086433,15.62,86.66,1.03,0.16
5554,南方恒生国企ETF联接A,指数型-股票,2018-02-12,0.7203430000000001,0.0,2.52,4.59,100.46
5555,南方恒生国企ETF联接C,指数型-股票,2018-02-12,1.51,0.0,2.52,4.59,100.46
5573,东吴悦秀纯债债券A,债券型-混合一级,2018-04-23,8.16,0.0,113.98,0.1,0.0
5574,东吴悦秀纯债债券C,债券型-混合一级,2018-04-23,0.024021,0.0,113.98,0.1,0.0
5579,光大晟利债券A,债券型-混合一级,2018-08-01,0.3644739999999999,0.0,115.02,2.14,1.94
5580,光大晟利债券C,债券型-混合一级,2018-08-01,0.183605,0.0,115.02,2.14,1.94
5588,长安裕腾混合A,混合型-灵活,2018-06-06,0.107903,2.54,82.96,6.25,9.08
5590,汇添富鑫永定开债A,债券型-混合一级,,,0.0,119.59,0.67,0.0
5591,汇添富鑫永定开债C,债券型-混合一级,,,0.0,119.59,0.67,0.0
5592,长安裕腾混合C,混合型-灵活,2018-06-06,1.01,2.54,82.96,6.25,9.08
5601,汇安中短债债券A,债券型-中短债,2019-09-17,9.69,0.0,111.85,0.41,0.08
5602,汇安中短债债券C,债券型-中短债,,,0.0,111.85,0.41,0.08
5613,摩根富时发达市场REITs指数(QDII)人民币A,指数型-海外股票,2018-04-26,2.97,0.0,0.0,6.77,96.55
5614,摩根富时发达市场REITs指数(QDII)美钞,指数型-海外股票,,,0.0,0.0,6.77,96.55
5615,摩根富时发达市场REITs指数(QDII)美汇,指数型-海外股票,,,0.0,0.0,6.77,96.55
5623,广发中债1-3年农发债指数A,指数型-固收,2018-04-24,133.96,0.0,123.34,0.0,0.01
5624,广发中债1-3年农发债指数C,指数型-固收,2018-04-24,1.91,0.0,123.34,0.0,0.01
5637,国联聚业定期开放债券,债券型-混合一级,,,0.0,136.37,0.01,0.0
5639,平安300ETF联接A,指数型-股票,2018-04-04,1.77,0.07,0.26,5.66,94.52
5640,平安300ETF联接C,指数型-股票,2018-04-04,4.05,0.07,0.26,5.66,94.52
5652,国富天颐混合A,混合型-偏债,2018-03-27,0.080548,18.84,78.25,4.64,0.13
5653,国富天颐混合C,混合型-偏债,2018-03-27,0.050423,18.84,78.25,4.64,0.13
5656,光大安泽债券A,债券型-混合二级,2018-09-06,4.08,14.07,87.82,8.19,0.03
5657,光大安泽债券C,债券型-混合二级,2018-09-06,0.996087,14.07,87.82,8.19,0.03
5658,华夏沪深300ETF联接C,指数型-股票,2018-02-02,24.67,1.61,2.64,3.35,93.88
5659,南方恒生指数ETF联接C,指数型-股票,,,0.0,3.64,3.67,100.38
5664,鹏扬景欣混合A,混合型-偏债,2018-05-10,2.39,29.14,96.02,2.14,2.36
5665,鹏扬景欣混合C,混合型-偏债,2018-05-10,0.461991,29.14,96.02,2.14,2.36
5675,易方达恒生国企ETF联接C,指数型-海外股票,2018-02-09,8.86,0.0,0.0,9.94,92.0
5678,安信尊享添益债券A,债券型-混合一级,2018-03-14,0.099424,0.0,83.8,2.6,13.95
5679,财通资管鑫盛6个月定开,混合型-偏债,2018-05-22,0.997662,0.0,90.97,4.84,4.42
5684,财通资管鸿睿12个月定开债A,债券型-混合一级,2018-08-10,42.64,0.0,98.69,0.56,0.83
5685,财通资管鸿睿12个月定开债C,债券型-混合一级,2018-08-10,0.7607970000000001,0.0,98.69,0.56,0.83
5686,财通资管瑞享12个月定开混合A,混合型-偏债,2018-05-29,2.3,0.0,124.76,1.53,3.91
5693,广发中证军工ETF联接C,指数型-股票,2018-02-13,29.8,4.38,0.11,4.98,92.24
5706,兴业龙腾双益平衡混合,混合型-偏债,2018-04-19,1.36,27.38,72.33,17.59,0.02
5713,国联季季红定期开放债券A,债券型-混合一级,2018-03-23,20.63,0.0,131.06,0.0,0.01
5714,国联季季红定期开放债券C,债券型-混合一级,2018-03-23,0.0,0.0,131.06,0.0,0.01
5717,兴业机遇债券A,债券型-混合二级,2018-11-13,0.960863,20.91,81.64,3.19,0.71
5723,国联聚安定期开放债券,债券型-混合一级,,,0.0,97.23,0.02,2.79
5725,国投瑞银恒泽中短债A,债券型-中短债,2018-12-19,119.05,0.0,109.53,0.3,0.95
5727,嘉实中创400ETF联接C,指数型-股票,2018-03-06,0.053361,1.29,0.35,4.8,94.44
5733,华夏上证50ETF联接C,指数型-股票,2018-03-08,6.83,0.31,0.0,7.25,95.07
5734,华夏沪港通恒生ETF联接C,指数型-股票,2018-03-08,9.3,2.26,0.0,5.4,95.92
5735,MSCI中国A股国际通联接C,指数型-股票,2018-03-08,0.062455,0.0,0.0,7.02,93.45
5737,博时上证50ETF联接C,指数型-股票,2018-03-21,2.34,0.0,0.0,5.49,97.8
5746,国泰聚利价值定开混合,混合型-灵活,2018-03-27,5.58,16.73,75.27,3.47,6.84
5750,平安双债添益债券A,债券型-混合一级,2018-06-04,15.93,0.0,135.61,0.67,0.08
5751,平安双债添益债券C,债券型-混合一级,2018-06-04,1.51,0.0,135.61,0.67,0.08
5754,平安短债A,债券型-中短债,2018-05-16,54.1,0.0,127.12,0.46,3.14
5755,平安短债C,债券型-中短债,2018-05-16,0.100371,0.0,127.12,0.46,3.14
5756,平安短债E,债券型-中短债,2018-05-16,26.3,0.0,127.12,0.46,3.14
5761,招商MSCI中国A股国际ETF联接A,指数型-股票,2018-04-13,4.66,0.0,2.07,3.02,95.05
5762,招商MSCI中国A股国际ETF联接C,指数型-股票,2018-04-13,1.16,0.0,2.07,3.02,95.05
5771,银华可转债债券,债券型-混合二级,2018-08-31,5.2,18.01,87.09,3.27,6.7
5788,南方MSCI中国A股联接A,指数型-股票,2018-06-08,0.947385,0.0,2.45,3.08,96.83
5789,南方MSCI中国A股联接C,指数型-股票,2018-06-08,0.502614,0.0,2.45,3.08,96.83
5793,华富可转债债券A,债券型-混合二级,2018-05-21,0.456545,0.47,114.89,2.18,3.15
5801,工银印度基金美元,QDII-混合偏股,,,0.0,0.0,12.79,87.66
5809,前海开源裕源(FOF),FOF-均衡型,2018-05-16,1.23,0.0,0.0,8.07,92.24
5813,华安CES港股通ETF联接A,指数型-股票,2018-05-30,0.171165,0.0,0.0,7.89,93.61
5814,华安CES港股通ETF联接C,指数型-股票,2018-05-30,0.166183,0.0,0.0,7.89,93.61
5815,农银汇理睿选灵活配置混合,混合型-灵活,,,27.56,0.0,59.3,21.3
5816,国泰农惠定期开放债券,债券型-混合一级,2019-03-20,12.19,0.0,128.75,0.61,0.0
5823,泰康颐享混合A,混合型-偏债,2018-06-13,1.23,21.66,108.11,2.81,1.8
5824,泰康颐享混合C,混合型-偏债,2018-06-13,0.71415,21.66,108.11,2.81,1.8
5828,长江乐越定开债,债券型-混合一级,,,0.0,124.27,1.29,10.22
5829,建信MSCI联接A,指数型-股票,2018-05-16,0.620799,2.47,0.0,6.09,91.67
5830,建信MSCI联接C,指数型-股票,2018-05-16,0.097597,2.47,0.0,6.09,91.67
5838,创金合信中债1-3年政金债A,指数型-固收,2020-05-21,29.27,0.0,114.3,0.05,0.0
5839,创金合信中债1-3年政金债C,指数型-固收,2020-05-21,2.0,0.0,114.3,0.05,0.0
5843,金元顺安沣泉债券A,债券型-混合二级,2019-06-10,2.2,14.9,92.36,1.88,2.04
5852,中银添利债券发起C,债券型-混合二级,2018-04-12,16.42,4.37,116.2,2.17,5.99
5857,汇添富鑫成定开债A,债券型-混合一级,,,0.0,126.21,0.18,0.0
5858,汇添富鑫成定开债C,债券型-混合一级,,,0.0,126.21,0.18,0.0
5862,华夏鼎禄三个月定开债券A,债券型-混合一级,,,0.0,110.41,2.76,14.34
5863,华夏鼎禄三个月定开债券C,债券型-混合一级,,,0.0,110.41,2.76,14.34
5865,浦银安盛量化多策略混合A,混合型-灵活,2018-09-05,0.295321,5.79,4.35,51.84,38.24
5866,浦银安盛量化多策略混合C,混合型-灵活,2018-09-05,0.167747,5.79,4.35,51.84,38.24
5868,平安MSCI中国A股ETF联接A,指数型-股票,2018-06-21,0.292563,2.87,2.8,3.86,91.75
5869,平安MSCI中国A股ETF联接C,指数型-股票,2018-06-21,0.396553,2.87,2.8,3.86,91.75
5873,建信创业板ETF联接A,指数型-股票,2018-06-13,0.430432,0.0,0.0,6.23,95.32
5874,建信创业板ETF联接C,指数型-股票,2018-06-13,0.434591,0.0,0.0,6.23,95.32
5876,易方达鑫转增利混合A,混合型-偏债,2018-11-07,5.28,24.92,75.31,0.44,2.47
5877,易方达鑫转增利混合C,混合型-偏债,2018-11-07,2.05,24.92,75.31,0.44,2.47
5880,建信上证50ETF发起联接A,指数型-股票,2018-10-25,0.483915,2.36,0.0,5.95,92.67
5881,建信上证50ETF发起联接C,指数型-股票,2018-10-25,0.484156,2.36,0.0,5.95,92.67
5886,华夏鼎沛债券A,债券型-混合二级,2018-06-26,0.4993329999999999,18.66,92.59,2.78,5.22
5887,华夏鼎沛债券C,债券型-混合二级,2018-06-26,1.15,18.66,92.59,2.78,5.22
5890,先锋博盈纯债A,债券型-混合一级,2019-08-14,13.58,0.0,95.12,0.41,17.09
5891,先锋博盈纯债C,债券型-混合一级,2019-08-14,0.000728,0.0,95.12,0.41,17.09
5892,先锋汇盈纯债A,债券型-混合一级,2018-09-06,14.63,0.0,99.37,0.64,20.59
5893,先锋汇盈纯债C,债券型-混合一级,2018-09-06,0.003179,0.0,99.37,0.64,20.59
5901,诺安汇利灵活配置混合A,混合型-灵活,2018-07-11,0.024675,6.32,59.17,5.73,34.31
5902,诺安汇利灵活配置混合C,混合型-灵活,2018-07-11,0.072609,6.32,59.17,5.73,34.31
5906,招商丰茂灵活混合发起式A,混合型-灵活,2018-06-20,0.271314,17.14,58.62,4.34,22.51
5907,招商丰茂灵活混合发起式C,混合型-灵活,2018-06-20,0.360948,17.14,58.62,4.34,22.51
5908,华泰保兴尊利债券A,债券型-混合二级,2018-06-25,45.32,15.38,83.73,0.46,4.93
5909,华泰保兴尊利债券C,债券型-混合二级,2018-06-25,5.22,15.38,83.73,0.46,4.93
5918,天弘沪深300ETF联接C,指数型-股票,2018-04-24,62.67,3.44,0.19,5.08,95.22
5919,天弘中证500ETF联接C,指数型-股票,2018-04-24,9.26,3.42,0.15,4.92,94.24
5925,建信福泽裕泰混合(FOF)A,FOF-进取型,2019-06-05,0.4565689999999999,0.0,0.0,6.88,97.49
5926,建信福泽裕泰混合(FOF)C,FOF-进取型,2019-06-05,0.186299,0.0,0.0,6.88,97.49
5931,国联恒裕纯债A,债券型-混合一级,2018-10-26,20.15,0.0,100.6,0.04,0.45
5932,国联恒裕纯债C,债券型-混合一级,2018-10-26,0.002441,0.0,100.6,0.04,0.45
5943,工银聚福混合A,混合型-偏债,2018-09-21,0.25298,25.61,77.51,0.93,2.93
5944,工银聚福混合C,混合型-偏债,2018-09-21,0.30777,25.61,77.51,0.93,2.93
5955,易方达鑫转添利混合A,混合型-偏债,2018-08-09,3.47,21.03,113.48,10.66,0.15
5956,易方达鑫转添利混合C,混合型-偏债,2018-08-09,0.38584,21.03,113.48,10.66,0.15
5957,华夏聚丰混合(FOF)A,FOF-稳健型,2018-10-23,1.19,0.0,5.41,3.34,92.4
5958,华夏聚丰混合(FOF)C,FOF-稳健型,2018-10-23,0.483188,0.0,5.41,3.34,92.4
5964,中欧安财定开债发起式,债券型-混合一级,,,0.0,141.95,2.85,0.0
5974,东方红配置精选混合A,混合型-偏债,2018-05-21,8.14,29.37,80.95,3.42,3.13
5975,东方红配置精选混合C,混合型-偏债,2018-05-21,2.76,29.37,80.95,3.42,3.13
5976,长信稳进资产配置(FOF),FOF-均衡型,2018-09-05,0.115999,0.0,5.21,0.48,96.8
5979,南方合顺多资产(FOF)A,FOF-均衡型,2019-01-17,0.280155,0.0,4.95,1.14,94.47
5980,南方合顺多资产(FOF)C,FOF-均衡型,2019-01-17,0.0259639999999999,0.0,4.95,1.14,94.47
5988,兴业纯债6个月定开债A,债券型-混合一级,,,0.0,94.44,0.57,5.88
5989,兴业纯债6个月定开债C,债券型-混合一级,,,0.0,94.44,0.57,5.88
5991,长信利丰债券A,债券型-混合二级,2019-11-19,0.476868,12.77,91.94,2.49,0.39
5992,光大保德信超短债债券A,债券型-中短债,2018-06-13,0.326101,0.0,103.05,1.37,3.0
5993,光大保德信超短债债券C,债券型-中短债,2018-06-13,3.68,0.0,103.05,1.37,3.0
5998,嘉实深证基本面120联接C,指数型-股票,2018-06-15,0.624915,0.0,0.58,4.53,95.6
5999,嘉实中证金融地产ETF联接C,指数型-股票,2018-06-15,0.145346,0.3,0.0,6.22,99.21
6004,工银添祥一年定开债券,债券型-混合二级,2018-07-25,23.53,0.0,118.85,0.44,18.76
6005,诺安鼎利混合A,混合型-偏债,2019-03-28,0.101918,27.28,71.92,0.94,0.32
6006,诺安鼎利混合C,混合型-偏债,2019-03-28,0.267852,27.28,71.92,0.94,0.32
6013,易方达鑫转招利混合A,混合型-偏债,2019-01-29,1.62,20.3,85.74,25.13,0.08
6014,易方达鑫转招利混合C,混合型-偏债,2019-01-29,0.5401060000000001,20.3,85.74,25.13,0.08
6015,华安信用四季红债券C,债券型-混合一级,2018-05-17,0.656564,0.0,87.24,15.21,10.25
6030,南方昌元转债A,债券型-混合二级,2018-12-25,17.81,19.38,108.05,2.64,0.93
6031,南方昌元C,债券型-混合二级,2018-12-25,10.24,19.38,108.05,2.64,0.93
6042,摩根尚睿混合(FOF)A,FOF-进取型,2018-08-15,0.37258,0.0,4.19,1.04,95.55
6057,鹏华丰和债券(LOF)C,债券型-混合二级,2018-06-07,0.047462,14.03,81.63,4.68,0.12
6059,鹏扬泓利债券A,债券型-混合二级,2018-12-12,10.73,14.4,109.03,7.93,3.09
6060,鹏扬泓利债券C,债券型-混合二级,2018-12-12,6.12,14.4,109.03,7.93,3.09
6061,红土创新增强收益债券A,债券型-混合二级,2018-07-25,12.18,18.92,85.43,0.67,1.41
6064,红土创新增强收益债券C,债券型-混合二级,2018-07-25,0.879812,18.92,85.43,0.67,1.41
6065,景顺长城景泰稳利定开债C,债券型-混合一级,,,0.0,101.6,0.18,0.0
6073,人保鑫瑞中短债债券A,债券型-中短债,2018-08-30,2.01,0.0,110.71,1.41,0.25
6074,人保鑫瑞中短债债券C,债券型-中短债,2018-08-30,0.360609,0.0,110.71,1.41,0.25
6075,博时标普500ETF联接C,指数型-海外股票,2018-06-07,17.71,0.0,0.0,8.15,92.89
6076,创金合信恒利超短债债券A,债券型-中短债,2018-08-02,8.16,0.0,124.36,0.56,5.5
6077,创金合信恒利超短债债券C,债券型-中短债,2018-08-02,1.58,0.0,124.36,0.56,5.5
6087,华泰柏瑞中证500ETF联接C,指数型-股票,2018-06-13,0.956899,0.12,0.13,7.29,92.92
6097,平安高等级债A,债券型-混合一级,2019-05-29,9.61,0.0,97.94,0.14,1.97
6098,华宝券商ETF联接A,指数型-股票,2018-06-27,11.59,1.41,0.0,5.97,96.07
6114,人保鑫利债券A,债券型-混合二级,2018-08-09,1.67,21.01,80.85,1.86,0.01
6115,人保鑫利债券C,债券型-混合二级,2018-08-09,0.000379,21.01,80.85,1.86,0.01
6120,国联聚明定期开放债券,债券型-混合一级,,,0.0,134.49,0.4,0.0
6131,华泰柏瑞沪深300ETF联接C,指数型-股票,2018-07-02,13.87,0.02,0.22,12.69,89.91
6140,广发集嘉债券A,债券型-混合二级,2018-12-25,3.65,22.94,79.4,2.09,0.04
6141,广发集嘉债券C,债券型-混合二级,2018-12-25,0.672924,22.94,79.4,2.09,0.04
6147,宝盈融源可转债债券A,债券型-混合二级,2019-09-04,0.6719189999999999,4.96,105.79,8.53,12.5
6148,宝盈融源可转债债券C,债券型-混合二级,2019-09-04,0.570901,4.96,105.79,8.53,12.5
6150,招商添利两年债券,债券型-混合一级,,,0.0,135.34,0.25,0.0
6162,财通资管积极收益债券E,债券型-混合二级,2018-07-20,1.65,12.75,110.24,4.54,0.1
6163,融通增辉定开债券发起式,债券型-混合二级,,,0.0,137.22,0.53,0.0
6174,长信稳裕三个月定开债,债券型-混合一级,,,0.0,101.12,0.77,3.82
6188,华泰保兴尊颐定开,债券型-混合一级,,,0.0,119.53,0.04,3.53
6196,华夏中证央企ETF联接A,指数型-股票,2018-11-14,3.82,0.0,0.0,5.72,95.19
6197,华夏中证央企ETF联接C,指数型-股票,2018-11-14,1.86,0.0,0.0,5.72,95.19
6207,泰康裕泰债券A,债券型-混合二级,2019-03-14,9.21,15.2,97.33,8.24,1.76
6208,泰康裕泰债券C,债券型-混合二级,,,15.2,97.33,8.24,1.76
6214,平安500ETF联接A,指数型-股票,2018-09-05,3.6,0.02,0.0,5.53,94.7
6215,平安500ETF联接C,指数型-股票,2018-09-05,3.46,0.02,0.0,5.53,94.7
6220,工银上证50ETF联接A,指数型-股票,2018-12-25,0.626484,1.27,0.22,5.32,95.18
6221,工银上证50ETF联接C,指数型-股票,2018-12-25,0.744069,1.27,0.22,5.32,95.18
6224,中银中债3-5年期农发行债券指数A,指数型-固收,2018-09-19,24.73,0.0,111.36,0.04,0.01
6231,国融融君混合A,混合型-灵活,2018-09-12,0.0353589999999999,0.5,101.39,13.93,0.0
6232,国融融君混合C,混合型-灵活,2018-09-12,1.14,0.5,101.39,13.93,0.0
6245,嘉实养老2030混合(FOF)A,FOF-均衡型,2019-08-05,1.27,0.0,5.51,4.5,90.66
6248,华夏创业板ETF联接A,指数型-股票,2018-08-14,3.0,0.02,1.28,4.88,95.64
6249,华夏创业板ETF联接C,指数型-股票,2018-08-14,17.93,0.02,1.28,4.88,95.64
6254,长城久悦债券A,债券型-混合二级,2019-02-12,0.068412,8.48,98.12,9.7,0.13
6258,华宸未来稳健添利债券C,债券型-混合一级,,,0.0,89.4,3.39,11.33
6285,鹏华全球中短债(QDII)美元现汇A,QDII-混合债,,,0.0,95.9,8.07,3.07
6286,华泰MSCI中国A股联接A,指数型-股票,2018-10-10,0.1070619999999999,0.67,1.17,3.89,94.6
6289,华夏养老2040三年持有混合(FOF)A,FOF-均衡型,2018-09-13,8.59,3.14,4.72,1.89,90.47
6290,南方养老2035三年持有混合(FOF)A,FOF-均衡型,2018-11-06,5.65,8.7,4.64,0.28,86.85
6291,南方养老2035三年持有混合(FOF)C,FOF-均衡型,2018-11-06,0.536283,8.7,4.64,0.28,86.85
6292,易方达汇诚养老2043三年持有混合(FOF)A,FOF-均衡型,2018-12-26,4.12,0.0,4.66,1.71,93.76
6293,华泰MSCI中国A股联接C,指数型-股票,2018-10-10,0.066849,0.67,1.17,3.89,94.6
6294,万家稳健养老三年持有混合(FOF)A,FOF-稳健型,2018-12-13,4.66,0.0,5.81,1.9,92.81
6295,工银养老2035(FOF)A,FOF-均衡型,2018-10-31,2.36,0.0,4.78,8.91,101.93
6296,鹏华养老2035三年持有混合(FOF)A,FOF-均衡型,2018-12-05,1.05,5.04,0.0,5.57,89.94
6297,富国鑫旺稳健养老目标一年持有期混合(FOF)A,FOF-稳健型,2018-12-13,5.78,0.0,5.49,2.14,92.97
6298,广发稳健养老(FOF)A,FOF-稳健型,2018-12-25,4.23,9.54,5.03,1.6,84.34
6303,中银安康稳健养老目标一年持有混合(FOF)A,FOF-稳健型,2019-05-08,1.07,0.47,5.07,7.22,92.89
