基金代码,基金简称,基金类型,成立时间,最新规模,评级机构,基金评级
3520,万家1-3年政金债纯债A,债券型-长债,2016-11-25,4.14,,暂无评级
3521,万家1-3年政金债纯债C,债券型-长债,2016-11-25,0.100405,,暂无评级
3525,兴银现金收益货币,货币型-普通货币,2016-10-25,1.53,,暂无评级
3526,农银汇理金穗纯债3个月定开债,债券型-长债,,,,
3527,鹏华丰腾债券,债券型-长债,2016-10-27,20.34,,暂无评级
3528,汇添富长添利定期开放债券A,债券型-混合一级,2016-12-06,156.9,,暂无评级
3529,汇添富长添利定期开放债券C,债券型-混合一级,2016-12-06,0.0,,暂无评级
3532,汇添富鑫利定开债A,债券型-混合一级,2017-03-13,10.99,,暂无评级
3533,汇添富鑫利定开债C,债券型-混合一级,2017-03-13,0.000367,,暂无评级
3534,浦银安盛日日丰货币A,货币型-普通货币,2016-11-07,12.55,,暂无评级
3535,浦银安盛日日丰货币B,货币型-普通货币,2016-11-07,117.22,,暂无评级
3536,浦银安盛日日丰货币D,货币型-普通货币,,,,
3537,招商招利宝货币A,货币型-普通货币,2017-04-17,66.76,,暂无评级
3538,招商招利宝货币B,货币型-普通货币,2017-04-17,93.07,,暂无评级
3539,安信现金增利货币B,货币型-普通货币,2016-10-17,0.590435,,暂无评级
3542,财通纯债债券C,债券型-长债,2017-04-14,0.003917,,暂无评级
3545,东兴兴利债券A,债券型-混合二级,2017-04-14,6.93,,暂无评级
3547,鹏华丰禄债券,债券型-长债,2016-10-27,76.95,,暂无评级
3548,宏利沪深300指数C,指数型-股票,2017-02-09,4.53,,暂无评级
3549,浙商惠裕纯债A,债券型-长债,,,,
3550,宏利改革动力混合C,混合型-灵活,2017-02-09,0.005155,,暂无评级
3561,诺德成长精选A,混合型-灵活,2017-02-24,0.33060500000000004,,暂无评级
3562,诺德成长精选C,混合型-灵活,2017-02-24,0.0,,暂无评级
3564,博时安诚3个月定开债A,债券型-长债,2016-11-10,0.006783,,暂无评级
3565,博时安诚3个月定开债C,债券型-长债,2016-11-10,0.0033950000000000004,,暂无评级
3566,博时臻选纯债债券A,债券型-长债,2016-11-07,20.85,,暂无评级
3567,华夏行业景气混合,混合型-偏股,2017-02-04,79.51,,暂无评级
3568,平安惠利纯债A,债券型-长债,2016-11-18,23.26,,暂无评级
3569,招商招丰纯债A,债券型-长债,2016-12-07,0.10219600000000001,,暂无评级
3570,招商招丰纯债C,债券型-长债,2016-12-07,0.000327,,暂无评级
3571,招商招琪纯债A,债券型-长债,2016-12-07,79.73,,暂无评级
3572,招商招琪纯债C,债券型-长债,2016-12-07,79.73,,暂无评级
3573,中信建投稳裕定开债A,债券型-长债,2016-11-07,15.31,,暂无评级
3574,大成惠利纯债债券A,债券型-长债,,,,
3578,中金中证500C,指数型-股票,2016-11-28,2.53,,暂无评级
3579,中金沪深300C,指数型-股票,2016-11-28,10.51,,暂无评级
3580,泰康沪港深价值优选混合,混合型-灵活,2016-12-29,1.01,,暂无评级
3581,前海联合国民健康混合A,混合型-灵活,2016-12-29,0.19378099999999998,,暂无评级
3583,建信稳定鑫利债券A,债券型-长债,,,,
3584,建信稳定鑫利债券C,债券型-长债,2017-01-06,0.012916999999999998,,暂无评级
3585,先锋现金宝货币,货币型-普通货币,2016-11-22,0.030760000000000003,,暂无评级
3586,先锋精一混合A,混合型-灵活,2016-11-18,0.002114,,暂无评级
3587,先锋精一混合C,混合型-灵活,2016-11-18,0.012346,,暂无评级
3588,东吴增鑫宝货币A,货币型-普通货币,2016-11-07,0.9169200000000001,,暂无评级
3589,东吴增鑫宝货币B,货币型-普通货币,2016-11-07,54.53,,暂无评级
3590,建信睿富纯债债券,债券型-长债,,,,
3591,华泰柏瑞享利混合A,混合型-灵活,2016-12-29,3.68,,暂无评级
3592,华泰柏瑞享利混合C,混合型-灵活,2016-12-29,2.25,,暂无评级
3593,国泰景气行业灵活配置混合,混合型-灵活,2017-03-20,2.85,,暂无评级
3594,长盛盛崇灵活配置混合A,混合型-灵活,2016-11-10,2.03,,暂无评级
3595,长盛盛崇灵活配置混合C,混合型-灵活,2016-11-10,0.021252,,暂无评级
3598,华商润丰灵活配置混合A,混合型-灵活,2017-01-25,0.740162,,暂无评级
3605,景顺长城景泰汇利定开债A,债券型-长债,2016-11-11,60.78,,暂无评级
3606,海富通全球收益债券美元,QDII-纯债,2016-11-28,7.82,,暂无评级
3607,博时富益纯债债券,债券型-长债,2016-11-04,20.33,,暂无评级
3612,南方卓元债券A,债券型-混合二级,2016-11-11,34.57,,暂无评级
3613,南方卓元债券C,债券型-混合二级,2016-11-11,12.53,,暂无评级
3614,中信保诚景瑞债券A,债券型-长债,,,,
3615,中信保诚景瑞债券C,债券型-长债,2016-12-07,0.15621500000000002,,暂无评级
3618,招商招旺纯债A,债券型-长债,2016-11-02,28.18,,暂无评级
3619,招商招旺纯债C,债券型-长债,2016-11-02,11.41,,暂无评级
3624,创金合信资源股票发起式A,股票型,2016-11-02,4.05,,暂无评级
3625,创金合信资源股票发起式C,股票型,2016-11-02,3.31,,暂无评级
3626,平安鑫利混合A,混合型-灵活,2016-12-07,0.004226,,暂无评级
3628,兴银收益增强A,债券型-混合二级,2016-11-28,0.748927,,暂无评级
3629,摩根全球多元配置(QDII-FOF)人民币A,QDII-混合平衡,2016-12-19,5.71,,暂无评级
3630,摩根全球多元配置(QDII-FOF)美元现钞,QDII-混合平衡,2016-12-19,5.71,,暂无评级
3631,摩根全球多元配置(QDII-FOF)美元现汇,QDII-混合平衡,2016-12-19,5.71,,暂无评级
3634,嘉实农业产业股票A,股票型,2016-12-07,12.27,,暂无评级
3637,安信永鑫增强债券A,债券型-混合二级,2017-01-13,18.24,,暂无评级
3638,安信永鑫增强债券C,债券型-混合二级,2017-01-13,19.08,,暂无评级
3640,兴业裕丰债券,债券型-长债,2017-01-03,24.94,,暂无评级
3641,长盛盛丰灵活配置混合A,混合型-灵活,2016-11-18,0.001265,,暂无评级
3642,长盛盛丰灵活配置混合C,混合型-灵活,2016-11-18,1.04,,暂无评级
3646,创金合信中证1000指数增强A,指数型-股票,2016-12-22,0.38543499999999997,,暂无评级
3647,创金合信中证1000指数增强C,指数型-股票,2016-12-22,0.389221,,暂无评级
3648,融通通祺债券A,债券型-长债,2016-11-10,11.45,,暂无评级
3650,融通通润债券,债券型-混合二级,2017-03-13,8.46,,暂无评级
3651,博时丰达纯债6个月定开债,债券型-长债,2016-11-08,20.1,,暂无评级
3655,信澳新财富混合,混合型-灵活,2016-11-10,0.726118,,暂无评级
3656,民生加银鑫元纯债A,债券型-混合一级,2017-06-21,27.98,,暂无评级
3657,民生加银鑫元纯债C,债券型-混合一级,2017-06-21,6.62,,暂无评级
3659,山西策略灵活配置混合,混合型-灵活,2016-12-29,0.295261,,暂无评级
3660,中加纯债两年债券A,债券型-混合一级,2016-11-11,8.24,,暂无评级
3661,中加纯债两年债券C,债券型-混合一级,2016-11-11,0.0,,暂无评级
3662,鹏华永盛一年定开债,债券型-混合一级,2016-12-29,6.15,,暂无评级
3663,鹏华兴泰定期开放混合,混合型-灵活,2016-11-30,0.560855,,暂无评级
3664,新沃通利纯债A,债券型-长债,2016-12-27,19.18,,暂无评级
3665,新沃通利纯债C,债券型-长债,2016-12-27,0.010778,,暂无评级
3668,东方红益鑫纯债债券A,债券型-长债,2016-11-28,0.240727,,暂无评级
3669,东方红益鑫纯债债券C,债券型-长债,2016-11-28,1.29,,暂无评级
3670,国联物联网主题,混合型-灵活,2017-02-27,0.2806,,暂无评级
3671,兴业裕恒债券A,债券型-长债,2016-11-04,51.63,,暂无评级
3672,兴业裕华债券A,债券型-长债,2016-12-07,30.07,,暂无评级
3673,中加丰裕纯债债券A,债券型-长债,2016-11-28,19.37,,暂无评级
3674,融通通玺债券,债券型-长债,2016-12-22,10.5,,暂无评级
3678,国联现金增利货币A,货币型-普通货币,2016-11-22,0.7993399999999999,,暂无评级
3679,国联现金增利货币C,货币型-普通货币,2016-11-22,132.23,,暂无评级
3680,华润元大双鑫债券A,债券型-混合二级,2017-03-24,0.031781000000000004,,暂无评级
3681,建信睿享纯债债券A,债券型-混合一级,2016-11-08,14.97,,暂无评级
3682,博时安弘一年定开债发起式A,债券型-长债,2016-11-15,10.84,,暂无评级
3683,博时安弘一年定开债发起式C,债券型-长债,2016-11-15,0.00061,,暂无评级
3684,汇安丰融混合A,混合型-灵活,2016-12-22,0.024977000000000003,,暂无评级
3685,汇安丰融混合C,混合型-灵活,2016-12-22,0.128636,,暂无评级
3692,大成景尚灵活配置混合A,混合型-灵活,,,,
3693,大成景尚灵活配置混合C,混合型-灵活,2016-11-11,1.36,,暂无评级
3696,国泰润鑫定开债发起式,债券型-长债,2017-07-04,10.45,,暂无评级
3697,华夏睿磐泰盛混合,混合型-偏债,2017-03-15,0.437791,,暂无评级
3703,博时富鑫纯债A,债券型-长债,2016-11-17,39.53,,暂无评级
3708,博时民丰纯债A,债券型-长债,2016-11-30,10.31,,暂无评级
3709,博时民丰纯债C,债券型-长债,2016-11-30,0.0006799999999999999,,暂无评级
3711,宏利京元宝货币A,货币型-普通货币,2016-11-23,0.6719930000000001,,暂无评级
3712,宏利京元宝货币B,货币型-普通货币,2016-11-23,55.3,,暂无评级
3713,英大睿盛A,混合型-灵活,2016-11-30,1.39,,暂无评级
3714,英大睿盛C,混合型-灵活,2016-11-30,0.129151,,暂无评级
3715,宝盈消费主题混合,混合型-灵活,2017-01-04,4.52,,暂无评级
3717,中银量化精选混合A,混合型-灵活,2016-12-13,0.41141700000000003,,暂无评级
3718,易方达标普500指数美元汇A,指数型-海外股票,2016-12-02,5.65,,暂无评级
3719,易方达标普医疗保健美元汇A,指数型-海外股票,2016-11-28,0.8991180000000001,,暂无评级
3720,易方达标普生物科技美元汇A,指数型-海外股票,2016-12-13,3.15,,暂无评级
3721,易方达标普信息科技指数(QDII-LOF)A(美元现汇),指数型-海外股票,2016-12-13,15.8,,暂无评级
3722,易方达纳斯达克100ETF联接(QDII-LOF)A(美元现汇),指数型-海外股票,2017-06-23,7.8,,暂无评级
3723,华润元大双鑫债券C,债券型-混合二级,2017-03-24,1.33,,暂无评级
3728,融通通宸债券A,债券型-长债,2016-12-21,7.43,,暂无评级
3730,博时富华纯债债券A,债券型-长债,2016-11-25,0.131743,,暂无评级
3733,金鹰添裕纯债债券A,债券型-长债,2016-11-23,8.02,,暂无评级
3734,万家瑞盈灵活配置混合A,混合型-灵活,2016-11-11,0.010892,,暂无评级
3735,万家瑞盈灵活配置混合C,混合型-灵活,2016-11-11,0.394325,,暂无评级
3741,鹏华丰盈债券A,债券型-长债,2016-11-22,17.45,,暂无评级
3742,汇安嘉汇纯债债券A,债券型-长债,2016-12-02,12.52,,暂无评级
3745,广发多元新兴股票,股票型,2017-04-25,19.77,,暂无评级
3746,广发汇瑞3个月定开债券,债券型-长债,2016-11-28,73.6,,暂无评级
3747,万家鑫享纯债A,债券型-长债,2017-02-09,9.94,,暂无评级
3748,万家鑫享纯债C,债券型-长债,2017-02-09,0.001062,,暂无评级
3751,万家瑞隆混合A,混合型-偏股,2016-11-30,4.28,,暂无评级
3752,工银如意货币A,货币型-普通货币,2016-12-23,51.7,,暂无评级
3753,工银如意货币B,货币型-普通货币,2016-12-23,738.2,,暂无评级
3760,国泰中证500指数增强A,指数型-股票,2017-08-01,0.5263939999999999,,暂无评级
3761,国泰中证500指数增强C,指数型-股票,2017-08-01,0.089402,,暂无评级
3765,广发创业板ETF发起式联接A,指数型-股票,2017-05-25,18.17,,暂无评级
3766,广发创业板ETF发起式联接C,指数型-股票,2017-05-25,13.41,,暂无评级
3767,宏利纯利债券A,债券型-长债,2016-11-25,7.27,,暂无评级
3768,宏利纯利债券C,债券型-长债,2016-11-25,0.074019,,暂无评级
3770,中银丰庆定期开放债券,债券型-长债,2017-03-20,58.5,,暂无评级
3776,南方宣利定开债A,债券型-长债,2016-12-06,16.21,,暂无评级
3777,南方宣利定开债C,债券型-长债,2016-12-06,0.00041799999999999997,,暂无评级
3787,方正富邦惠利纯债A,债券型-长债,2016-12-19,39.95,,暂无评级
3788,方正富邦惠利纯债C,债券型-长债,2016-12-19,0.162597,,暂无评级
3792,民生加银现金宝货币C,货币型-普通货币,2017-04-24,21.09,,暂无评级
3793,宏利溢利债券A,债券型-长债,2017-01-22,6.52,,暂无评级
3794,宏利溢利债券C,债券型-长债,2017-01-22,0.004945000000000001,,暂无评级
3795,方正富邦睿利纯债A,债券型-长债,2016-12-16,5.19,,暂无评级
3796,方正富邦睿利纯债C,债券型-长债,2016-12-16,0.659921,,暂无评级
3799,华安新泰利灵活配置混合A,混合型-灵活,2016-12-09,0.10871700000000001,,暂无评级
3800,华安新泰利灵活配置混合C,混合型-灵活,2016-12-09,0.082211,,暂无评级
3805,华安新恒利混合A,混合型-灵活,2016-12-09,0.521428,,暂无评级
3806,华安新恒利混合C,混合型-灵活,2016-12-09,0.030262999999999998,,暂无评级
3809,招商招顺纯债A,债券型-长债,2016-12-07,16.84,,暂无评级
3810,招商招顺纯债C,债券型-长债,,,,
3811,中金金利A,债券型-长债,2016-12-13,0.024272,,暂无评级
3812,中金金利C,债券型-长债,2016-12-13,0.0008410000000000001,,暂无评级
3813,泰康金泰3月定开混合,混合型-偏债,2017-01-22,0.578072,,暂无评级
3816,银华日利B,货币型-普通货币,2016-11-23,36.22,,暂无评级
3819,广发景华纯债A,债券型-长债,2016-11-28,40.36,,暂无评级
3822,中信建投轮换混合A,混合型-偏股,2019-01-17,5.79,,暂无评级
3823,中信建投轮换混合C,混合型-偏股,2019-01-17,2.26,,暂无评级
3824,天弘信利债券A,债券型-长债,2016-12-16,34.72,,暂无评级
3825,天弘信利债券C,债券型-长债,2016-12-16,9.89,,暂无评级
3832,中银丰润定期开放债券,债券型-长债,2016-12-01,174.7,,暂无评级
3834,华夏能源革新股票A,股票型,2017-06-07,111.27,,暂无评级
3835,鹏华沪深港新兴成长混合A,混合型-灵活,2016-12-02,10.17,,暂无评级
3837,东方臻享纯债债券A,债券型-长债,2016-11-28,20.62,,暂无评级
3838,东方臻享纯债债券C,债券型-长债,2016-11-28,10.51,,暂无评级
3839,易方达瑞通灵活配置混合A,混合型-灵活,2016-12-07,3.05,,暂无评级
3840,易方达瑞通灵活配置混合C,混合型-灵活,2016-12-07,0.325586,,暂无评级
3841,大成惠裕定开纯债债券A,债券型-长债,2017-05-15,5.23,,暂无评级
3842,中邮景泰灵活配置混合A,混合型-灵活,2016-12-29,0.103824,,暂无评级
3843,中邮景泰灵活配置混合C,混合型-灵活,2016-12-29,0.017341,,暂无评级
3845,汇安丰恒灵活配置混合A,混合型-灵活,2017-03-13,0.05280700000000001,,暂无评级
3846,汇安丰恒灵活配置混合C,混合型-灵活,2017-03-13,4.38,,暂无评级
3847,华安鼎丰债券发起式A,债券型-长债,2016-11-30,26.98,,暂无评级
3848,中银广利灵活配置混合A,混合型-灵活,2016-12-14,4.76,,暂无评级
3849,中银广利灵活配置混合C,混合型-灵活,2016-12-14,0.034986,,暂无评级
3853,金鹰信息产业股票A,股票型,2017-03-10,6.86,,暂无评级
3857,前海开源周期优选混合A,混合型-灵活,2017-01-25,1.68,,暂无评级
3858,前海开源周期优选混合C,混合型-灵活,2017-01-25,0.338897,,暂无评级
3859,招商招旭纯债A,债券型-长债,2016-12-15,44.45,,暂无评级
3860,招商招旭纯债C,债券型-长债,2016-12-15,12.68,,暂无评级
3861,招商兴福混合A,混合型-灵活,2016-12-06,0.006698999999999999,,暂无评级
3862,招商兴福混合C,混合型-灵活,2016-12-06,0.39160900000000004,,暂无评级
3863,招商招祥纯债A,债券型-长债,2016-12-07,70.25,,暂无评级
3864,招商招祥纯债C,债券型-长债,2016-12-07,67.76,,暂无评级
3865,创金合信量化多因子股票C,股票型,2017-01-06,0.138998,,暂无评级
3866,博时富诚纯债债券,债券型-长债,2017-03-17,5.67,,暂无评级
3867,招商招景纯债A,债券型-长债,2017-03-08,22.17,,暂无评级
3868,招商招景纯债C,债券型-长债,,,,
3869,长信稳势纯债,债券型-长债,2017-08-18,47.23,,暂无评级
3871,华泰柏瑞天添宝货币B,货币型-普通货币,2016-11-23,269.13,,暂无评级
3874,浙商日添金货币A,货币型-普通货币,2016-12-01,0.01599,,暂无评级
3875,浙商日添金货币B,货币型-普通货币,2016-12-01,143.23,,暂无评级
3876,华宝沪深300指数增强A,指数型-股票,2016-12-09,7.05,,暂无评级
3877,富国久利稳健配置混合A,混合型-偏债,2016-12-27,0.390872,,暂无评级
3878,富国久利稳健配置混合C,混合型-偏债,2016-12-27,0.084971,,暂无评级
3879,嘉实6个月理财债券A,债券型-中短债,2017-06-19,0.0,,暂无评级
3880,嘉实稳骏,债券型-长债,2017-03-23,31.14,,暂无评级
3882,易方达瑞弘混合A,混合型-灵活,2017-01-11,2.93,,暂无评级
3883,易方达瑞弘混合C,混合型-灵活,2017-01-11,0.17285899999999998,,暂无评级
3884,汇安沪深300指数增强A,指数型-股票,2017-01-25,0.9460729999999999,,暂无评级
3885,汇安沪深300指数增强C,指数型-股票,2017-01-25,1.26,,暂无评级
3886,汇安丰利混合A,混合型-灵活,2016-12-19,0.8709540000000001,,暂无评级
3887,汇安丰利混合C,混合型-灵活,2016-12-19,1.88,,暂无评级
3888,汇安嘉源纯债债券,债券型-长债,2016-12-22,7.35,,暂无评级
3889,汇安丰泽混合A,混合型-灵活,2017-01-13,0.298184,,暂无评级
