基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
003302,华夏鼎融债券C,债券型-混合二级,2016-11-07,0.754343,16.58,99.68,9.29,1.59
003304,前海开源沪港深核心资源混合A,混合型-灵活,2016-10-17,2.9,92.24,0,9.28,3.03
003305,前海开源沪港深核心资源混合C,混合型-灵活,2016-10-17,1.52,92.24,0,9.28,3.03
003308,中信建投睿利A,混合型-灵活,2016-12-07,0.183944,90.45,0,8.76,0.97
003309,兴业启元一年定开债A,债券型-混合一级,2016-10-27,4.38,0,138.37,1.28,4.98
003310,兴业启元一年定开债C,债券型-混合一级,2016-10-27,0.0677799999999999,0,138.37,1.28,4.98
003313,中银睿享定开债券,债券型-长债,,,0,95.81,4.22,0
003314,浙商惠南纯债债券,债券型-长债,,,0,128.77,0.25,4.7
003315,景顺长城政策性金融债A,债券型-长债,2017-01-25,68.49,0,99.75,0.01,2.67
003316,中银证券现金管家货币A,货币型-普通货币,2016-12-07,64.65,0,81.05,7.0,11.99
003317,中银证券现金管家货币B,货币型-普通货币,2016-12-07,15.16,0,81.05,7.0,11.99
003318,景顺长城中证500行业中性低波动指数A,指数型-股票,2017-03-03,10.09,94.4,0,6.38,0.29
003321,易方达原油C类人民币,QDII-商品,2016-12-19,0.252044,0,0,5.36,94.98
003322,易方达原油A类美元汇,QDII-商品,2016-12-19,0.46813,0,0,5.36,94.98
003323,易方达原油C类美元汇,QDII-商品,2016-12-19,0.252044,,,,
003324,东方永兴18个月定开债A,债券型-长债,2016-11-02,19.89,0,126.98,1.59,0.0
003325,东方永兴18个月定开债C,债券型-长债,2016-11-02,2.62,0,126.98,1.59,0.0
003327,万家鑫璟纯债A,债券型-长债,2016-09-18,8.22,0,127.28,1.66,0.07
003328,万家鑫璟纯债C,债券型-长债,2016-09-18,5.5,0,127.28,1.66,0.07
003329,万家鑫安纯债债券A,债券型-长债,2016-09-18,3.6,0,110.48,1.47,0.49
003330,万家鑫安纯债债券C,债券型-长债,2016-09-18,0.773618,0,110.48,1.47,0.49
003331,博时乐臻定开混合,混合型-偏债,2016-09-29,1.02,13.46,69.13,2.45,15.17
003333,泰信智选成长灵活配置混合A,混合型-灵活,2016-12-21,0.209007,18.02,4.33,39.46,38.33
003336,长江收益增强债券,债券型-混合二级,2016-10-17,1.93,15.42,95.07,0.89,0.6
003337,南方颐元定开债券发起,债券型-长债,2016-09-26,15.68,0,137.0,0.49,0.0
003341,工银瑞盈18个月定开债,债券型-混合二级,2016-11-02,7.61,14.16,131.97,1.35,0.01
003343,鹏华弘惠灵活配置混合A,混合型-灵活,2016-09-27,0.024175,70.12,0,36.28,0.37
003344,鹏华弘惠灵活配置混合C,混合型-灵活,2016-09-27,0.023536,70.12,0,36.28,0.37
003345,安信新成长混合A,混合型-灵活,2016-09-29,4.81,30.69,81.89,1.35,0.74
003346,安信新成长混合C,混合型-灵活,2016-09-29,0.196448,30.69,81.89,1.35,0.74
003349,长信稳益纯债债券A,债券型-长债,,,0,89.33,3.17,12.73
003357,嘉实稳祥纯债债券C,债券型-长债,2016-09-14,7.86,0,106.67,0.53,0.02
003358,易方达中债7-10年期国开行债券指数A,指数型-固收,2016-09-27,36.01,0,112.33,0.1,5.5
003359,大成360互联网+大数据100C,指数型-股票,2017-01-18,6.51,93.38,0.31,5.23,3.36
003360,前海开源瑞和债券A,债券型-混合二级,2017-03-30,5.81,0,133.72,4.95,0.37
003361,前海开源瑞和债券C,债券型-混合二级,2017-03-30,21.79,0,133.72,4.95,0.37
003363,长江乐享货币A,货币型-普通货币,2016-10-26,0.060849,0,49.42,17.47,33.2
003364,长江乐享货币B,货币型-普通货币,2016-10-26,5.11,0,49.42,17.47,33.2
003365,长江乐享货币C,货币型-普通货币,,,0,49.42,17.47,33.2
003373,大成景禄灵活配置混合A,混合型-灵活,2016-09-29,0.107313,93.03,0,6.2,1.71
003374,大成景禄灵活配置混合C,混合型-灵活,2016-09-29,0.033249,93.03,0,6.2,1.71
003376,广发中债7-10年国开债指数A,指数型-固收,2016-09-26,91.34,0,122.6,0.16,0.58
003377,广发中债7-10年国开债指数C,指数型-固收,2016-09-26,35.06,0,122.6,0.16,0.58
003378,泰康策略优选混合,混合型-灵活,2016-11-28,14.37,82.91,4.22,4.03,12.67
003379,中信保诚至选混合A,混合型-灵活,2016-11-08,5.02,23.02,87.06,0.64,1.21
003380,中信保诚至选混合C,混合型-灵活,2016-11-08,1.02,23.02,87.06,0.64,1.21
003382,民生加银鑫享债券A,债券型-混合一级,2016-10-31,0.399254,0,125.57,1.77,1.58
003383,民生加银鑫享债券C,债券型-混合一级,2016-10-31,1.29,0,125.57,1.77,1.58
003384,金鹰添盈纯债债券A,债券型-长债,2017-01-11,4.4,0,94.91,0.35,11.09
003385,工银全球美元债A人民币,QDII-纯债,2017-01-23,7.6,0,82.97,18.17,0.34
003386,工银全球美元债A美元现汇,QDII-纯债,2017-01-23,7.6,0,82.97,18.17,0.34
003387,工银全球美元债C,QDII-纯债,2017-01-23,0.7948430000000001,0,82.97,18.17,0.34
003388,招商招益宝货币A,货币型-普通货币,2017-02-23,23.37,0,58.01,13.18,34.51
003389,招商招益宝货币B,货币型-普通货币,2017-02-23,205.46,0,58.01,13.18,34.51
003390,江信一年定开,债券型-混合一级,2017-04-17,0.518891,0,89.72,3.18,7.41
003391,建信天添益货币A,货币型-普通货币,2016-10-18,108.09,0,31.09,35.22,35.64
003392,建信天添益货币B,货币型-普通货币,2016-10-18,0.50212,0,31.09,35.22,35.64
003393,建信天添益货币C,货币型-普通货币,2016-10-18,608.97,0,31.09,35.22,35.64
003395,安信尊享纯债,债券型-长债,2016-09-29,19.57,0,123.39,1.97,0.01
003396,东方红优享红利混合A,混合型-灵活,2016-10-31,12.62,85.75,0,13.66,1.05
003397,银华体育文化灵活配置混合A,混合型-灵活,2016-11-17,2.91,92.95,0,6.58,2.06
003398,太平日日金货币A,货币型-普通货币,2016-11-04,3.52,0,43.96,17.82,38.28
003399,太平日日金货币B,货币型-普通货币,2016-11-04,3.43,0,43.96,17.82,38.28
003400,建信恒瑞债券,债券型-混合一级,2016-11-16,13.67,0,110.37,0.09,0.0
003401,工银可转债债券,债券型-混合二级,2016-12-14,28.92,34.94,84.77,3.3,13.09
003402,安信活期宝货币A,货币型-普通货币,2016-10-17,15.11,0,67.51,13.69,32.09
003403,华商瑞丰短债债券A,债券型-中短债,2017-03-01,44.8,0,107.15,0.18,1.05
003406,南方多元定开债券,债券型-长债,,,0,84.62,0.07,15.37
003407,景顺长城景泰丰利纯债债券A,债券型-长债,2017-01-13,75.58,0,133.47,0.02,0.13
003408,景顺长城景泰丰利纯债债券C,债券型-长债,2017-01-13,1.39,0,133.47,0.02,0.13
003411,鹏华弘康灵活配置混合A,混合型-灵活,2016-09-29,4.47,0,121.26,0.06,0.19
003412,鹏华弘康灵活配置混合C,混合型-灵活,2016-09-29,57.28,0,121.26,0.06,0.19
003413,华泰柏瑞新经济沪港深混合A,混合型-灵活,2016-11-25,1.03,68.98,0.5,6.8,25.62
003417,中加丰泽纯债债券A,债券型-长债,2016-12-19,53.11,0,132.13,0.11,0.06
003418,华润元大润鑫债券A,债券型-长债,2016-10-17,2.3,0,99.74,0.31,0.0
003422,国寿安保添利货币A,货币型-普通货币,2016-12-27,6.96,0,86.89,13.22,0.01
003423,国寿安保添利货币B,货币型-普通货币,2016-12-27,24.25,0,86.89,13.22,0.01
003424,江信洪福纯债,债券型-长债,2016-12-07,7.55,0,82.16,2.27,19.89
003425,江信添福A,债券型-混合一级,,,0,101.46,0.47,0.14
003426,江信添福C,债券型-混合一级,,,0,101.46,0.47,0.14
003428,中加丰盈一年定开债,债券型-混合一级,2016-11-02,20.82,0,123.71,0.31,0.0
003429,中证兴业中高等级信用债指数A,指数型-固收,2016-11-04,0.404808,0,98.44,3.2,0.35
003432,中信保诚至瑞混合A,混合型-灵活,2016-10-21,1.32,23.12,80.64,1.18,2.63
003433,中信保诚至瑞混合C,混合型-灵活,2016-10-21,0.5717899999999999,23.12,80.64,1.18,2.63
003434,博时鑫泽灵活配置混合A,混合型-灵活,2016-10-17,1.15,59.36,0,22.31,20.01
003435,博时鑫泽灵活配置混合C,混合型-灵活,2016-10-17,0.0355329999999999,59.36,0,22.31,20.01
003438,招商招怡纯债A,债券型-长债,2016-11-08,0.003882,0,130.47,0.43,1.41
003439,招商招怡纯债C,债券型-长债,2016-11-08,0.007319,0,130.47,0.43,1.41
003440,招商招享纯债A,债券型-长债,2017-03-17,0.010839,0,136.41,0.16,0.0
003441,招商招享纯债C,债券型-长债,2017-03-17,0.0,0,136.41,0.16,0.0
003442,招商招惠3个月定期开放债券A,债券型-长债,2016-12-07,53.14,0,104.7,5.02,0.15
003443,招商招惠3个月定期开放债券C,债券型-长债,,,0,104.7,5.02,0.15
003445,中加丰享纯债债券,债券型-长债,,,0,119.22,0.28,7.8
003446,英大睿鑫A,混合型-灵活,2016-11-23,0.515295,93.07,0,6.46,4.21
003447,英大睿鑫C,混合型-灵活,2016-11-23,0.018327,93.07,0,6.46,4.21
003448,招商招华纯债A,债券型-长债,,,0,92.06,1.9,8.38
003449,招商招华纯债C,债券型-长债,2016-12-21,2.63,0,92.06,1.9,8.38
003450,招商招信定开债A,债券型-长债,2017-03-10,48.19,0,156.86,0.41,0.0
003451,招商招信定开债C,债券型-长债,2017-03-10,48.19,0,156.86,0.41,0.0
003452,招商招盛纯债A,债券型-长债,,,0,109.83,0.21,0.72
003453,招商招盛纯债C,债券型-长债,2016-10-26,0.0,0,109.83,0.21,0.72
003454,招商招通纯债A,债券型-长债,2016-10-20,15.68,0,99.74,0.3,0.0
003455,招商招通纯债C,债券型-长债,,,0,99.74,0.3,0.0
003456,信澳新目标灵活配置混合A,混合型-灵活,2016-10-19,1.59,0,130.0,1.51,0.88
003457,国泰润泰纯债债券A,债券型-长债,2017-03-01,12.12,0,99.4,0.65,0.0
003458,嘉实稳宏债券A,债券型-混合二级,2017-06-02,6.63,23.45,92.82,1.38,0.03
003459,嘉实稳宏债券C,债券型-混合二级,2017-06-02,3.63,23.45,92.82,1.38,0.03
003460,嘉实现金宝货币A,货币型-普通货币,,,0,75.04,8.58,30.54
003461,嘉实稳元纯债债券A,债券型-长债,2017-03-09,8.34,0,111.37,0.32,4.91
003465,平安金管家货币A,货币型-普通货币,2016-12-07,78.96,0,46.73,36.83,19.42
003467,富荣货币A,货币型-普通货币,2016-12-26,1.05,0,58.07,2.29,39.69
003468,富荣货币B,货币型-普通货币,2016-12-26,65.06,0,58.07,2.29,39.69
003471,前海联合添鑫3个月开债A,债券型-混合二级,2016-10-18,0.009679,9.36,83.82,8.77,0.09
003472,前海联合添鑫3个月开债C,债券型-混合二级,2016-10-18,0.007916,9.36,83.82,8.77,0.09
003473,南方天天利货币A,货币型-普通货币,2016-10-20,90.97,0,17.79,57.03,28.45
003474,南方天天利货币B,货币型-普通货币,2016-10-20,1544.66,0,17.79,57.03,28.45
003476,南方安颐混合,混合型-偏债,2016-12-14,0.439989,19.96,86.48,9.74,15.77
003478,民生加银腾元宝货币A,货币型-普通货币,2016-12-02,0.461505,0,64.46,12.28,23.33
003479,财通资管鑫管家货币A,货币型-普通货币,2016-10-25,27.02,0,47.35,22.89,32.39
003480,财通资管鑫管家货币B,货币型-普通货币,2016-10-25,127.6,0,47.35,22.89,32.39
003481,光大保德信耀钱包货币B,货币型-普通货币,2016-12-21,6.97,0,64.45,36.31,5.18
003482,交银天鑫宝货币A,货币型-普通货币,2016-12-07,1.23,0,34.22,66.9,4.79
003483,交银天鑫宝货币E,货币型-普通货币,,,0,34.22,66.9,4.79
003484,金鹰鑫益混合A,混合型-灵活,2016-11-16,1.56,5.23,113.36,3.86,5.82
003485,金鹰鑫益混合C,混合型-灵活,2016-11-16,1.21,5.23,113.36,3.86,5.82
003486,平安惠隆纯债A,债券型-长债,2016-11-23,10.67,0,99.2,0.85,0.0
003487,平安惠融纯债,债券型-长债,,,0,99.32,0.75,0.0
003494,富国天惠成长混合C,混合型-偏股,2017-03-23,19.0,94.49,0.84,4.43,0.62
003495,鹏华弘尚混合A,混合型-灵活,2016-10-25,0.7467699999999999,0,88.93,2.74,12.66
003496,鹏华弘尚混合C,混合型-灵活,2016-10-25,3.48,0,88.93,2.74,12.66
003498,前海联合添和纯债A,债券型-长债,2016-12-07,0.018192,0,96.94,3.03,7.59
003499,前海联合添和纯债C,债券型-长债,2016-12-07,0.006901,0,96.94,3.03,7.59
003500,鑫元聚利债券,债券型-长债,2016-10-27,21.17,0,116.13,0.07,0
003501,宏利睿智稳健混合A,混合型-灵活,2016-11-23,10.08,78.74,0,20.84,0.81
003502,金鹰鑫瑞混合A,混合型-灵活,2016-12-06,2.91,10.76,98.28,0.66,14.64
003503,金鹰鑫瑞混合C,混合型-灵活,2016-12-06,2.21,10.76,98.28,0.66,14.64
003504,景顺长城景颐丰利债券A,债券型-混合二级,,,19.87,93.99,5.23,6.47
003505,景顺长城景颐丰利债券C,债券型-混合二级,2017-01-18,0.070393,19.87,93.99,5.23,6.47
003510,长盛可转债债券A,债券型-混合二级,2016-12-07,0.6016229999999999,7.06,109.4,1.14,1.5
003511,长盛可转债债券C,债券型-混合二级,2016-12-07,0.522921,7.06,109.4,1.14,1.5
003513,中邮消费升级,混合型-灵活,2016-12-15,0.333526,93.01,0,7.38,1.07
003515,国泰利是宝货币,货币型-普通货币,2016-12-22,1415.28,0,20.16,71.68,13.81
003516,国泰融安多策略灵活配置混合A,混合型-灵活,2017-07-03,4.93,77.07,4.51,23.03,0.17
003517,国泰润利纯债债券A,债券型-长债,2017-02-27,7.11,0,103.73,0.12,0.0
003518,万家鑫瑞纯债A,债券型-混合一级,2017-06-07,0.006848,0,128.92,0.2,0.0
003519,万家鑫瑞纯债E,债券型-混合一级,,,0,128.92,0.2,0.0
003520,万家1-3年政金债纯债A,债券型-长债,2016-11-25,4.14,0,107.1,0.33,0.3
003521,万家1-3年政金债纯债C,债券型-长债,2016-11-25,0.100405,0,107.1,0.33,0.3
003525,兴银现金收益货币,货币型-普通货币,2016-10-25,1.53,0,66.83,0.77,32.52
003526,农银汇理金穗纯债3个月定开债,债券型-长债,,,0,109.23,0.13,0
003527,鹏华丰腾债券,债券型-长债,2016-10-27,20.34,0,118.78,2.72,0.0
003528,汇添富长添利定期开放债券A,债券型-混合一级,2016-12-06,156.9,0,172.69,0.63,0.0
003529,汇添富长添利定期开放债券C,债券型-混合一级,2016-12-06,0.0,0,172.69,0.63,0.0
003532,汇添富鑫利定开债A,债券型-混合一级,2017-03-13,10.99,0,114.27,2.16,0.0
003533,汇添富鑫利定开债C,债券型-混合一级,2017-03-13,0.000367,0,114.27,2.16,0.0
003534,浦银安盛日日丰货币A,货币型-普通货币,2016-11-07,12.55,0,49.13,11.03,40.27
003535,浦银安盛日日丰货币B,货币型-普通货币,2016-11-07,117.22,0,49.13,11.03,40.27
003536,浦银安盛日日丰货币D,货币型-普通货币,,,0,49.13,11.03,40.27
003537,招商招利宝货币A,货币型-普通货币,2017-04-17,66.76,0,33.47,27.02,39.55
003538,招商招利宝货币B,货币型-普通货币,2017-04-17,93.07,0,33.47,27.02,39.55
003539,安信现金增利货币B,货币型-普通货币,2016-10-17,0.590435,0,55.45,11.64,36.21
003542,财通纯债债券C,债券型-长债,2017-04-14,0.003917,0,82.92,1.08,17.69
003545,东兴兴利债券A,债券型-混合二级,2017-04-14,6.93,0,109.38,1.9,0.18
003547,鹏华丰禄债券,债券型-长债,2016-10-27,76.95,0,110.65,0.48,3.52
003548,宏利沪深300指数C,指数型-股票,2017-02-09,4.53,92.61,0,5.49,2.31
003549,浙商惠裕纯债A,债券型-长债,,,0,99.26,1.05,0.0
003550,宏利改革动力混合C,混合型-灵活,2017-02-09,0.005155,92.68,0,7.53,0.21
003561,诺德成长精选A,混合型-灵活,2017-02-24,0.330605,93.96,0,22.49,0.1
003562,诺德成长精选C,混合型-灵活,2017-02-24,0.0,93.96,0,22.49,0.1
003564,博时安诚3个月定开债A,债券型-长债,2016-11-10,0.006783,0,79.62,14.52,47.68
003565,博时安诚3个月定开债C,债券型-长债,2016-11-10,0.003395,0,79.62,14.52,47.68
003566,博时臻选纯债债券A,债券型-长债,2016-11-07,20.85,0,117.98,0.19,0.0
003567,华夏行业景气混合,混合型-偏股,2017-02-04,79.51,83.59,1.1,12.02,3.59
003568,平安惠利纯债A,债券型-长债,2016-11-18,23.26,0,124.53,0.65,14.82
003569,招商招丰纯债A,债券型-长债,2016-12-07,0.102196,0,81.57,19.54,0.13
003570,招商招丰纯债C,债券型-长债,2016-12-07,0.000327,0,81.57,19.54,0.13
003571,招商招琪纯债A,债券型-长债,2016-12-07,79.73,0,116.41,0.22,0.35
003572,招商招琪纯债C,债券型-长债,2016-12-07,79.73,0,116.41,0.22,0.35
003573,中信建投稳裕定开债A,债券型-长债,2016-11-07,15.31,0,123.56,0.09,0
003574,大成惠利纯债债券A,债券型-长债,,,0,120.65,0.07,2.88
003578,中金中证500C,指数型-股票,2016-11-28,2.53,94.09,5.32,0.93,4.26
003579,中金沪深300C,指数型-股票,2016-11-28,10.51,94.24,5.23,1.87,1.13
003580,泰康沪港深价值优选混合,混合型-灵活,2016-12-29,1.01,87.64,1.89,11.54,1.15
003581,前海联合国民健康混合A,混合型-灵活,2016-12-29,0.1937809999999999,93.87,0,15.41,0.23
003583,建信稳定鑫利债券A,债券型-长债,,,0,87.78,0.97,11.58
003584,建信稳定鑫利债券C,债券型-长债,2017-01-06,0.0129169999999999,0,87.78,0.97,11.58
003585,先锋现金宝货币,货币型-普通货币,2016-11-22,0.03076,0,6.65,54.4,39.02
003586,先锋精一混合A,混合型-灵活,2016-11-18,0.002114,82.13,0,17.18,0.96
003587,先锋精一混合C,混合型-灵活,2016-11-18,0.012346,82.13,0,17.18,0.96
003588,东吴增鑫宝货币A,货币型-普通货币,2016-11-07,0.91692,0,58.07,7.44,34.52
003589,东吴增鑫宝货币B,货币型-普通货币,2016-11-07,54.53,0,58.07,7.44,34.52
003590,建信睿富纯债债券,债券型-长债,,,0,103.03,0.13,0
003591,华泰柏瑞享利混合A,混合型-灵活,2016-12-29,3.68,21.66,94.81,0.14,6.67
003592,华泰柏瑞享利混合C,混合型-灵活,2016-12-29,2.25,21.66,94.81,0.14,6.67
003593,国泰景气行业灵活配置混合,混合型-灵活,2017-03-20,2.85,92.93,4.97,1.41,1.01
003594,长盛盛崇灵活配置混合A,混合型-灵活,2016-11-10,2.03,1.25,78.48,1.81,19.28
003595,长盛盛崇灵活配置混合C,混合型-灵活,2016-11-10,0.021252,1.25,78.48,1.81,19.28
003598,华商润丰灵活配置混合A,混合型-灵活,2017-01-25,0.740162,92.61,5.83,4.03,1.82
003605,景顺长城景泰汇利定开债A,债券型-长债,2016-11-11,60.78,0,126.26,0.2,0
003606,海富通全球收益债券美元,QDII-纯债,2016-11-28,7.82,0,95.08,5.14,0.08
003607,博时富益纯债债券,债券型-长债,2016-11-04,20.33,0,124.86,0.15,0
003612,南方卓元债券A,债券型-混合二级,2016-11-11,34.57,4.48,110.09,1.34,2.5
003613,南方卓元债券C,债券型-混合二级,2016-11-11,12.53,4.48,110.09,1.34,2.5
003614,中信保诚景瑞债券A,债券型-长债,,,0,109.3,16.43,0.67
003615,中信保诚景瑞债券C,债券型-长债,2016-12-07,0.156215,0,109.3,16.43,0.67
003618,招商招旺纯债A,债券型-长债,2016-11-02,28.18,0,99.19,0.46,1.24
003619,招商招旺纯债C,债券型-长债,2016-11-02,11.41,0,99.19,0.46,1.24
003624,创金合信资源股票发起式A,股票型,2016-11-02,4.05,92.31,0,7.71,0.66
003625,创金合信资源股票发起式C,股票型,2016-11-02,3.31,92.31,0,7.71,0.66
003626,平安鑫利混合A,混合型-灵活,2016-12-07,0.004226,94.02,4.28,1.93,0.48
003628,兴银收益增强A,债券型-混合二级,2016-11-28,0.748927,19.85,81.83,1.38,1.7
003629,摩根全球多元配置(QDII-FOF)人民币A,QDII-混合平衡,2016-12-19,5.71,0,3.34,3.24,94.89
003630,摩根全球多元配置(QDII-FOF)美元现钞,QDII-混合平衡,2016-12-19,5.71,0,3.34,3.24,94.89
003631,摩根全球多元配置(QDII-FOF)美元现汇,QDII-混合平衡,2016-12-19,5.71,0,3.34,3.24,94.89
003634,嘉实农业产业股票A,股票型,2016-12-07,12.27,89.47,5.9,4.02,1.64
003637,安信永鑫增强债券A,债券型-混合二级,2017-01-13,18.24,13.69,85.9,2.91,2.71
003638,安信永鑫增强债券C,债券型-混合二级,2017-01-13,19.08,13.69,85.9,2.91,2.71
003640,兴业裕丰债券,债券型-长债,2017-01-03,24.94,0,129.86,0.27,0.0
003641,长盛盛丰灵活配置混合A,混合型-灵活,2016-11-18,0.001265,21.38,43.53,2.13,33.21
003642,长盛盛丰灵活配置混合C,混合型-灵活,2016-11-18,1.04,21.38,43.53,2.13,33.21
003646,创金合信中证1000指数增强A,指数型-股票,2016-12-22,0.3854349999999999,91.5,2.1,5.94,1.62
003647,创金合信中证1000指数增强C,指数型-股票,2016-12-22,0.389221,91.5,2.1,5.94,1.62
003648,融通通祺债券A,债券型-长债,2016-11-10,11.45,0,127.27,0.04,0
