基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
7713,华富科技动能混合A,混合型-偏股,2019-11-06 00:00:00,0.414287,87.98,0.87,10.13,7.78
7714,南方贺元利率债债券A,债券型-长债,2019-08-30 00:00:00,11.49,0.0,122.59,0.05,0.0
7715,南方贺元利率债债券C,债券型-长债,2019-08-30 00:00:00,0.002486,0.0,122.59,0.05,0.0
7716,嘉实致华纯债债券A,债券型-长债,2019-11-07 00:00:00,41.07,0.0,137.19,2.46,0.0
7717,工银尊享短债债券F,债券型-中短债,2019-08-05 00:00:00,1.45,0.0,125.02,0.18,8.4
7718,中银创新医疗混合A,混合型-偏股,2019-11-13 00:00:00,21.23,92.43,4.77,5.36,1.25
7719,永赢元利债券A,债券型-长债,,,0.0,109.48,0.03,0.0
7720,永赢元利债券C,债券型-长债,,,0.0,109.48,0.03,0.0
7721,天弘标普500发起(QDII-FOF)A,QDII-FOF,2019-09-24 00:00:00,12.2,0.0,0.0,9.88,93.3
7722,天弘标普500发起(QDII-FOF)C,QDII-FOF,2019-09-24 00:00:00,13.88,0.0,0.0,9.88,93.3
7723,鹏华锦润86个月定开债,债券型-长债,,,0.0,158.45,2.96,0.0
7725,招商瑞文混合A,混合型-偏债,2019-09-11 00:00:00,47.75,24.52,67.83,0.8,9.04
7726,招商瑞文混合C,混合型-偏债,2019-09-11 00:00:00,18.81,24.52,67.83,0.8,9.04
7729,招商普盛全球配置(QDII-FOF)人民币,QDII-普通股票,2020-01-19 00:00:00,1.76,0.0,0.0,25.96,93.49
7730,平安金管家货币C,货币型-普通货币,2019-07-29 00:00:00,3.85,0.0,46.73,36.83,19.42
7731,民生加银持续成长混合A,混合型-偏股,2019-09-24 00:00:00,5.46,94.57,4.97,0.71,0.61
7732,民生加银持续成长混合C,混合型-偏股,2019-09-24 00:00:00,11.6,94.57,4.97,0.71,0.61
7733,南方智锐混合A,混合型-偏股,2019-09-18 00:00:00,4.19,75.94,11.08,12.43,4.45
7734,南方智锐混合C,混合型-偏股,2019-09-18 00:00:00,0.5646800000000001,75.94,11.08,12.43,4.45
7735,金鹰民安回报定开C,混合型-偏债,2019-08-29 00:00:00,1.11,39.92,132.83,3.63,0.64
7736,民生加银聚鑫三年定开债,债券型-长债,,,0.0,154.83,0.99,0.12
7737,诺德研发创新100,指数型-股票,2019-08-26 00:00:00,2.93,94.43,0.0,5.22,0.59
7738,淳厚稳惠债券A,债券型-混合一级,,,0.0,137.85,0.04,0.0
7739,淳厚稳惠债券C,债券型-混合一级,,,0.0,137.85,0.04,0.0
7740,天弘信益债券A,债券型-长债,2019-08-23 00:00:00,23.61,0.0,99.66,5.85,2.13
7741,天弘信益债券C,债券型-长债,2019-08-23 00:00:00,5.32,0.0,99.66,5.85,2.13
7744,长盛安逸纯债债券A,债券型-长债,2020-01-20 00:00:00,28.49,0.0,135.67,0.41,0.09
7745,长盛安逸纯债债券C,债券型-长债,2020-01-20 00:00:00,8.77,0.0,135.67,0.41,0.09
7746,华安现金润利,货币型-浮动净值,,,0.0,57.19,3.15,39.8
7747,海富通平衡养老目标三年持有期混合(FOF)A,FOF-均衡型,2020-02-19 00:00:00,1.76,0.0,5.02,0.42,95.27
7748,天弘养老2035三年(FOF)A,FOF-均衡型,2019-09-19 00:00:00,1.22,5.62,0.0,7.89,89.15
7749,民生加银鹏程混合C,混合型-偏债,2019-07-29 00:00:00,1.22,10.28,84.19,8.57,4.52
7750,广发优势增长股票,股票型,2019-12-25 00:00:00,1.95,90.23,0.0,15.31,1.03
7751,景顺长城沪港深红利成长低波指数A,指数型-股票,2019-09-06 00:00:00,2.21,90.62,0.0,7.8,4.22
7752,中银招利债券A,债券型-混合二级,2019-09-27 00:00:00,37.8,7.7,112.62,1.45,7.41
7753,中银招利债券C,债券型-混合二级,2019-09-27 00:00:00,0.477285,7.7,112.62,1.45,7.41
7754,上银慧永利中短期债券A,债券型-中短债,2020-02-27 00:00:00,50.05,0.0,112.34,0.07,0.45
7755,上银慧永利中短期债券C,债券型-中短债,2020-02-27 00:00:00,3.62,0.0,112.34,0.07,0.45
7756,财通久利三个月定开债发起式,债券型-长债,,,0.0,125.12,0.12,0.0
7758,平安乐享一年定开债A,债券型-长债,2019-09-04 00:00:00,81.15,0.0,103.39,0.01,0.0
7759,平安乐享一年定开债C,债券型-长债,2019-09-04 00:00:00,0.0,0.0,103.39,0.01,0.0
7760,景顺长城沪港深红利成长低波指数C,指数型-股票,2019-09-06 00:00:00,0.535506,90.62,0.0,7.8,4.22
7761,鑫元安睿三年定开债,债券型-长债,,,0.0,159.43,2.23,0.0
7762,富国天盈债券(LOF)A,债券型-混合一级,2019-08-26 00:00:00,2.39,0.0,104.58,1.74,1.48
7765,前海开源1-3年国开债A,指数型-固收,2019-08-28 00:00:00,0.013311,0.0,99.34,0.89,0.02
7766,前海开源1-3年国开债C,指数型-固收,2019-08-28 00:00:00,0.0599769999999999,0.0,99.34,0.89,0.02
7767,华泰保兴尊享定开,债券型-混合一级,,,0.0,112.03,1.15,0.0
7768,信澳安盛纯债A,债券型-长债,2019-12-26 00:00:00,20.21,0.0,136.32,0.05,0.01
7769,东兴兴瑞一年定开A,债券型-长债,2019-09-06 00:00:00,14.33,0.0,125.56,2.05,15.66
7770,同泰开泰混合A,混合型-偏股,2019-08-28 00:00:00,0.08692,88.37,0.0,4.53,11.82
7771,同泰开泰混合C,混合型-偏股,2019-08-28 00:00:00,0.1414359999999999,88.37,0.0,4.53,11.82
7772,浦银安盛盛煊定开债券,债券型-长债,,,0.0,62.01,38.06,0.0
7775,汇安量化先锋混合A,混合型-偏股,2019-10-30 00:00:00,0.123076,91.36,0.0,8.98,0.01
7776,汇安量化先锋混合C,混合型-偏股,2019-10-30 00:00:00,0.057196,91.36,0.0,8.98,0.01
7777,中邮研究精选混合,混合型-偏股,2019-09-11 00:00:00,5.37,74.62,15.34,8.95,1.3
7778,广发景富纯债,债券型-长债,,,0.0,125.02,0.22,0.0
7779,银华尊和养老2030三年持有混合发起式(FOF)A,FOF-稳健型,2019-08-16 00:00:00,2.19,0.0,5.29,1.84,93.91
7780,银华尊和养老2040三年持有混合发起(FOF)A,FOF-均衡型,2019-08-16 00:00:00,2.2,0.0,5.01,1.61,95.19
7781,天弘弘新混合发起式A,混合型-偏债,2019-08-21 00:00:00,0.543385,4.76,119.88,1.77,5.12
7784,广发央企创新驱动ETF联接A,指数型-股票,2019-11-06 00:00:00,0.994812,3.57,0.56,10.1,90.27
7785,广发央企创新驱动ETF联接C,指数型-股票,2019-11-06 00:00:00,2.46,3.57,0.56,10.1,90.27
7786,富国中证国企一带一路ETF联接A,指数型-股票,2019-12-31 00:00:00,0.104775,0.0,3.41,2.42,95.69
7787,富国中证国企一带一路ETF联接C,指数型-股票,2019-12-31 00:00:00,0.072603,0.0,3.41,2.42,95.69
7788,易方达中证国企带路发起式联接A,指数型-股票,2020-01-21 00:00:00,0.418501,0.0,0.0,4.71,96.17
7789,易方达中证国企带路发起式联接C,指数型-股票,2020-01-21 00:00:00,0.404812,0.0,0.0,4.71,96.17
7790,南方梦元短债A,债券型-中短债,2019-11-05 00:00:00,23.3,0.0,128.98,1.05,0.19
7791,南方梦元短债C,债券型-中短债,2019-11-05 00:00:00,2.52,0.0,128.98,1.05,0.19
7792,嘉实央企创新驱动ETF联接A,指数型-股票,2019-11-28 00:00:00,0.638774,1.63,0.15,5.71,94.35
7793,嘉实央企创新驱动ETF联接C,指数型-股票,2019-11-28 00:00:00,4.14,1.63,0.15,5.71,94.35
7794,申万菱信中证500指数优选增强C,指数型-股票,2019-08-08 00:00:00,2.22,91.14,4.42,4.43,0.53
7795,申万菱信中证500指数增强C,指数型-股票,2019-08-08 00:00:00,0.651948,92.57,0.0,7.57,0.25
7796,博时央创ETF联接A,指数型-股票,2019-11-13 00:00:00,0.866983,0.0,0.0,5.58,95.34
7797,博时央创ETF联接C,指数型-股票,2019-11-13 00:00:00,0.900335,0.0,0.0,5.58,95.34
7799,申万菱信中小企业100指数(LOF)C,指数型-股票,2019-08-08 00:00:00,0.271254,93.72,0.0,6.19,0.88
7800,申万菱信沪深300价值指数C,指数型-股票,2019-08-08 00:00:00,5.13,93.97,0.0,6.43,3.87
7801,大成中证红利指数C,指数型-股票,2019-08-02 00:00:00,15.03,94.52,0.21,5.05,1.76
7802,兴全合泰混合A,混合型-偏股,2019-10-17 00:00:00,46.64,85.16,0.9,10.3,3.96
7803,兴全合泰混合C,混合型-偏股,2019-10-17 00:00:00,9.73,85.16,0.9,10.3,3.96
7804,申万菱信沪深300指数增强C,指数型-股票,2019-08-08 00:00:00,2.87,89.77,4.36,5.52,0.71
7805,华宝浮动净值货币,货币型-浮动净值,,,0.0,80.73,0.84,18.58
7806,建信MSCI中国A股指数增强A,指数型-股票,2019-11-13 00:00:00,0.8421040000000001,93.19,0.0,7.22,3.22
7807,建信MSCI中国A股指数增强C,指数型-股票,2019-11-13 00:00:00,0.579811,93.19,0.0,7.22,3.22
7808,北信瑞丰量化优选灵活配置,混合型-灵活,2019-09-18 00:00:00,0.1164369999999999,79.15,12.73,7.68,0.93
7809,富国中证央企创新驱动ETF联接A,指数型-股票,2019-11-29 00:00:00,0.967391,0.9,1.82,4.48,98.1
7810,富国中证央企创新驱动ETF联接C,指数型-股票,2019-11-29 00:00:00,1.58,0.9,1.82,4.48,98.1
7811,淳厚信泽混合A,混合型-灵活,2019-08-21 00:00:00,8.39,78.36,13.4,7.83,1.13
7812,淳厚信泽混合C,混合型-灵活,2019-08-21 00:00:00,4.78,78.36,13.4,7.83,1.13
7815,嘉实新兴科技100ETF联接A,指数型-股票,2019-11-01 00:00:00,0.534246,0.0,0.13,4.97,95.45
7816,嘉实新兴科技100ETF联接C,指数型-股票,2019-11-01 00:00:00,0.246265,0.0,0.13,4.97,95.45
7817,国泰中证全指通信设备ETF联接A,指数型-股票,2019-09-03 00:00:00,2.62,0.01,0.0,6.89,96.34
7818,国泰中证全指通信设备ETF联接C,指数型-股票,2019-09-03 00:00:00,6.01,0.01,0.0,6.89,96.34
7819,华泰紫金丰益中短债A,债券型-中短债,,,0.0,106.39,2.02,0.0
7820,华泰紫金丰益中短债C,债券型-中短债,,,0.0,106.39,2.02,0.0
7821,华泰紫金丰利中短债发起A,债券型-中短债,2019-08-29 00:00:00,0.154588,0.0,98.22,2.79,0.03
7822,华泰紫金丰利中短债发起C,债券型-中短债,2019-08-29 00:00:00,0.081271,0.0,98.22,2.79,0.03
7823,天弘弘择短债A,债券型-中短债,2019-08-20 00:00:00,6.83,0.0,108.59,1.03,0.21
7824,天弘弘择短债C,债券型-中短债,2019-08-20 00:00:00,45.41,0.0,108.59,1.03,0.21
7825,博道志远混合A,混合型-偏股,2019-09-17 00:00:00,0.356767,77.61,4.77,5.24,12.79
7826,博道志远混合C,混合型-偏股,2019-09-17 00:00:00,0.30346,77.61,4.77,5.24,12.79
7827,华润元大量化优选混合C,混合型-偏股,2019-09-04 00:00:00,0.007219,94.31,4.8,1.43,8.56
7828,创金合信信用红利债券A,债券型-混合一级,2019-09-26 00:00:00,33.99,0.0,108.38,1.22,1.16
7829,创金合信信用红利债券C,债券型-混合一级,2019-09-26 00:00:00,4.55,0.0,108.38,1.22,1.16
7830,建信荣瑞一年定期开放债券,债券型-长债,2019-11-20 00:00:00,81.27,0.0,97.38,4.94,0.0
7831,博道伍佰智航股票A,股票型,2019-09-26 00:00:00,2.43,93.5,4.66,1.86,0.42
7832,博道伍佰智航股票C,股票型,2019-09-26 00:00:00,3.33,93.5,4.66,1.86,0.42
7833,长盛稳怡添利债券A,债券型-混合二级,2019-12-23 00:00:00,0.450122,0.0,81.31,39.4,22.37
7834,长盛稳怡添利债券C,债券型-混合二级,2019-12-23 00:00:00,0.0809039999999999,0.0,81.31,39.4,22.37
7835,国泰鑫睿混合,混合型-偏股,2019-11-13 00:00:00,5.19,77.85,1.72,17.51,3.18
7836,泰康润和两年定开债券,债券型-长债,2019-12-25 00:00:00,81.3,0.0,137.9,0.0,0.0
7837,国寿安保尊耀纯债A,债券型-混合一级,2019-10-22 00:00:00,2.57,0.0,106.32,6.39,0.01
7838,国寿安保尊耀纯债C,债券型-混合一级,2019-10-22 00:00:00,0.72513,0.0,106.32,6.39,0.01
7839,汇添富中证长三角ETF联接A,指数型-股票,2019-09-24 00:00:00,0.575206,0.0,0.0,6.45,94.85
7840,汇添富中证长三角ETF联接C,指数型-股票,2019-09-24 00:00:00,0.0585889999999999,0.0,0.0,6.45,94.85
7842,南华中证杭州湾区ETF联接A,指数型-股票,2020-04-23 00:00:00,0.1115839999999999,0.0,0.0,4.87,95.24
7843,南华中证杭州湾区ETF联接C,指数型-股票,2020-04-23 00:00:00,0.058664,0.0,0.0,4.87,95.24
7844,华宝标普油气上游股票人民币C,指数型-海外股票,2020-01-15 00:00:00,18.95,95.25,0.0,8.1,5.13
7845,博时季季享持有期C,债券型-长债,,,0.0,92.08,0.09,8.14
7848,广发聚宝混合C,混合型-偏债,2019-08-29 00:00:00,1.25,21.34,78.71,0.52,0.63
7850,方正富邦天睿混合A,混合型-灵活,2019-09-17 00:00:00,3.34,90.47,0.0,10.08,1.21
7851,方正富邦天睿混合C,混合型-灵活,2019-09-17 00:00:00,3.93,90.47,0.0,10.08,1.21
7852,工银瑞安3个月定开纯债债券,债券型-长债,,,0.0,113.49,0.03,0.0
7853,华商计算机行业量化股票发起式A,股票型,2019-10-30 00:00:00,1.91,91.31,0.55,5.88,2.78
7854,光大保德信景气先锋混合A,混合型-偏股,2019-11-13 00:00:00,1.19,79.79,11.73,9.46,1.41
7856,易方达中证800ETF联接A,指数型-股票,2019-10-21 00:00:00,1.21,0.0,0.0,7.29,94.61
7857,易方达中证800ETF联接C,指数型-股票,2019-10-21 00:00:00,0.416037,0.0,0.0,7.29,94.61
7858,鹏华浮动净值型发起式货币,货币型-浮动净值,,,0.0,55.54,7.53,37.13
7859,平安5-10年期政策性金融债A,债券型-长债,2019-11-21 00:00:00,7.32,0.0,130.93,0.07,1.79
7860,平安5-10年期政策性金融债C,债券型-长债,2019-11-21 00:00:00,1.59,0.0,130.93,0.07,1.79
7861,金元顺安医疗健康混合A,混合型-偏股,2021-07-29 00:00:00,0.268079,86.59,2.46,7.23,7.63
7862,金元顺安医疗健康混合C,混合型-偏股,2021-07-29 00:00:00,0.394469,86.59,2.46,7.23,7.63
7863,长信利泰灵活配置混合C,混合型-灵活,,,87.14,4.11,3.57,5.46
7864,东方红货币C,货币型-普通货币,,,0.0,33.56,58.13,9.77
7865,东方红货币D,货币型-普通货币,2020-04-27 00:00:00,69.32,0.0,33.56,58.13,9.77
7866,创金合信货币C,货币型-普通货币,2019-08-19 00:00:00,265.02,0.0,54.11,26.79,29.15
7867,华泰柏瑞锦泰一年定开,债券型-长债,2019-09-17 00:00:00,81.31,0.0,101.03,0.0,0.0
7868,汇添富汇鑫货币A,货币型-浮动净值,2019-09-10 00:00:00,0.055157,0.0,59.42,3.8,36.8
7869,汇添富汇鑫货币B,货币型-浮动净值,2019-09-10 00:00:00,0.4616479999999999,0.0,59.42,3.8,36.8
7870,鹏华尊信3个月定开发起式债券,债券型-长债,,,0.0,107.54,1.02,3.06
7871,国泰惠享三个月定开债,债券型-长债,,,0.0,131.08,0.31,0.0
7872,金信稳健策略混合A,混合型-灵活,2019-12-13 00:00:00,19.13,94.05,3.52,1.87,1.52
7873,华宝科技ETF联接A,指数型-股票,2019-08-30 00:00:00,3.83,0.01,0.0,5.28,95.61
7874,华宝科技ETF联接C,指数型-股票,2019-08-30 00:00:00,3.49,0.01,0.0,5.28,95.61
7875,国融融兴混合A,混合型-灵活,2019-11-05 00:00:00,0.024113,38.33,0.0,28.96,35.78
7876,国融融兴混合C,混合型-灵活,2019-11-05 00:00:00,0.101908,38.33,0.0,28.96,35.78
7877,惠升和风纯债A,债券型-长债,2019-10-29 00:00:00,0.318562,0.0,137.06,0.08,0.0
7878,惠升和风纯债C,债券型-长债,2019-10-29 00:00:00,2.01,0.0,137.06,0.08,0.0
7879,嘉实致安3个月定期债券,债券型-混合二级,,,7.96,106.44,5.93,0.78
7880,朱雀产业智选混合A,混合型-偏股,2019-12-03 00:00:00,2.39,65.88,3.84,26.75,3.78
7881,朱雀产业智选混合C,混合型-偏股,2019-12-03 00:00:00,0.4391069999999999,65.88,3.84,26.75,3.78
7882,易方达沪深300非银联接C,指数型-股票,2019-08-20 00:00:00,4.68,0.0,1.15,5.13,97.75
7883,易方达医药ETF联接C,指数型-股票,2019-08-20 00:00:00,6.97,0.0,1.72,3.21,96.79
7884,易方达恒盛3个月定开混合,混合型-偏债,,,9.08,108.33,0.71,4.9
7885,国联中证500ETF联接A,指数型-股票,2019-12-31 00:00:00,0.139892,0.0,0.0,6.7,93.49
7886,国联中证500ETF联接C,指数型-股票,2019-12-31 00:00:00,0.137991,0.0,0.0,6.7,93.49
7887,东方红启元三年持有混合B,混合型-灵活,2019-09-26 00:00:00,15.84,90.76,0.0,9.45,0.01
7888,农银汇理金盈债券,债券型-长债,2019-09-17 00:00:00,77.72,0.0,125.82,0.24,0.02
7889,浦银安盛盛诺定开债券,债券型-长债,,,0.0,96.85,1.13,6.3
7890,银河聚星两年定开债券,债券型-长债,,,0.0,119.97,9.21,2.51
7893,平安估值精选混合A,混合型-偏股,2020-04-22 00:00:00,0.454335,67.82,0.0,22.91,22.94
7894,平安估值精选混合C,混合型-偏股,2020-04-22 00:00:00,0.546991,67.82,0.0,22.91,22.94
7895,嘉实价值成长混合,混合型-偏股,2019-09-10 00:00:00,6.1,88.97,5.62,5.45,0.45
7896,易方达优选多资产三个月持有混合(FOF)A,FOF-均衡型,2020-04-09 00:00:00,0.548227,0.0,0.0,6.53,94.74
7897,易方达优选多资产三个月持有混合(FOF)C,FOF-均衡型,2020-04-09 00:00:00,0.3922239999999999,0.0,0.0,6.53,94.74
7898,富国智诚精选3个月持有期混合(FOF)A,FOF-进取型,,,0.0,5.07,3.9,91.35
7901,汇添富中短债A,债券型-中短债,2020-04-09 00:00:00,128.95,0.0,89.41,1.02,10.82
7902,汇添富中短债C,债券型-中短债,2020-04-09 00:00:00,2.75,0.0,89.41,1.02,10.82
7903,长城量化小盘股票A,股票型,2020-01-10 00:00:00,1.83,91.11,4.98,7.83,0.31
7904,广发锐意进取3个月持有混合(FOF)A,FOF-进取型,2019-11-27 00:00:00,1.02,6.99,3.83,1.48,88.3
7907,富荣富开1-3年国开债纯债C,债券型-长债,2020-01-03 00:00:00,0.108317,0.0,103.87,0.02,0.0
7908,招商添韵3个月定开债A,债券型-长债,,,0.0,101.41,0.09,0.0
7909,招商添韵3个月定开债C,债券型-长债,,,0.0,101.41,0.09,0.0
7910,大成有色金属期货ETF联接A,指数型-其他,2019-10-30 00:00:00,0.2973909999999999,0.0,0.0,32.3,79.48
7911,大成有色金属期货ETF联接C,指数型-其他,2019-10-30 00:00:00,0.752272,0.0,0.0,32.3,79.48
7912,新华鑫日享中短债B,债券型-中短债,,,0.0,105.04,1.5,11.43
7913,财通资管丰和两年定开债A,债券型-长债,,,0.0,133.2,0.06,0.0
7914,财通资管丰和两年定开债C,债券型-长债,,,0.0,133.2,0.06,0.0
7915,财通资管鸿福短债A,债券型-中短债,2019-10-15 00:00:00,26.67,0.0,122.06,0.42,0.03
7916,财通资管鸿福短债C,债券型-中短债,2019-10-15 00:00:00,68.24,0.0,122.06,0.42,0.03
7920,诺德短债C,债券型-中短债,2019-09-06 00:00:00,37.45,0.0,106.33,2.61,0.69
7925,平安鑫享混合E,混合型-灵活,2019-09-18 00:00:00,2.64,14.57,100.78,1.92,1.64
7926,万家家享中短债C,债券型-中短债,2019-09-23 00:00:00,22.93,0.0,109.82,0.76,5.5
7928,中加享润两年定开债,债券型-长债,,,0.0,139.08,0.0,0.0
7930,淳厚稳鑫债券A,债券型-混合一级,,,0.0,98.67,0.4,1.03
7931,淳厚稳鑫债券C,债券型-混合一级,,,0.0,98.67,0.4,1.03
7932,鹏华中证500ETF联接A,指数型-股票,2020-01-15 00:00:00,0.463904,0.0,0.0,5.95,94.86
7935,平安惠澜纯债A,债券型-长债,2019-12-11 00:00:00,33.5,0.0,136.51,0.61,0.01
7936,平安惠澜纯债C,债券型-长债,2019-12-11 00:00:00,1.01,0.0,136.51,0.61,0.01
7937,华夏饲料豆粕期货ETF联接A,指数型-其他,2020-01-13 00:00:00,6.64,0.0,0.0,7.92,98.78
7938,华夏饲料豆粕期货ETF联接C,指数型-其他,2020-01-13 00:00:00,0.015488,0.0,0.0,7.92,98.78
7939,华夏网购精选混合C,混合型-灵活,2019-09-11 00:00:00,7.8,94.38,0.0,6.58,0.82
7941,恒生前海恒扬纯债债券A,债券型-长债,2019-12-04 00:00:00,10.24,0.0,80.94,0.89,37.59
7942,恒生前海恒扬纯债债券C,债券型-长债,2019-12-04 00:00:00,0.105742,0.0,80.94,0.89,37.59
7943,富安达中证500指数增强A,指数型-股票,2019-11-19 00:00:00,0.412199,89.25,0.0,10.83,0.45
7944,永赢乾元三年定开,混合型-偏股,2020-01-19 00:00:00,0.773494,98.31,0.0,1.89,0.0
7945,景顺长城改革机遇灵活配置C,混合型-灵活,2019-09-17 00:00:00,0.3110179999999999,88.85,1.24,8.3,1.84
7946,大成中债1-3年国开债指数A,指数型-固收,2019-09-26 00:00:00,24.32,0.0,128.8,0.05,0.0
7947,大成中债1-3年国开债指数C,指数型-固收,2019-09-26 00:00:00,0.005044,0.0,128.8,0.05,0.0
7948,汇添富盛安39个月定开债,债券型-长债,,,0.0,157.55,1.69,0.0
7949,富国泽利纯债债券A,债券型-长债,,,0.0,130.67,0.19,0.5
7950,招商量化精选股票C,股票型,2019-09-11 00:00:00,15.75,94.27,0.12,5.19,2.62
7951,招商信用增强债券C,债券型-混合二级,2019-09-11 00:00:00,9.25,11.8,92.55,0.12,1.52
7953,平安惠文纯债,债券型-长债,,,0.0,86.12,0.5,13.44
7954,平安惠涌纯债A,债券型-长债,,,0.0,87.94,0.9,25.78
7955,民生加银鑫享债券D,债券型-混合一级,2019-10-30 00:00:00,0.0019379999999999,0.0,125.57,1.77,1.58
7956,鹏华稳利短债债券C,债券型-中短债,2019-10-30 00:00:00,12.87,0.0,112.28,0.1,0.05
7957,华宝宝惠债券,债券型-长债,,,0.0,153.3,0.3,0.0
7958,华泰柏瑞益通三个月定开债,债券型-长债,2019-11-15 00:00:00,23.87,0.0,114.08,0.36,0.0
7959,方正富邦天恒混合A,混合型-灵活,2019-09-19 00:00:00,1.75,88.35,0.0,11.78,0.01
7960,方正富邦天恒混合C,混合型-灵活,2019-09-19 00:00:00,0.064192,88.35,0.0,11.78,0.01
7961,浦银安盛日日盈货币E,货币型-普通货币,,,0.0,48.57,11.45,40.16
7962,博时中债3-5政金融债指数A,指数型-固收,,,0.0,109.04,0.03,0.87
7963,博时中债3-5政金融债指数C,指数型-固收,,,0.0,109.04,0.03,0.87
7964,华宝宝康债券C,债券型-混合一级,2019-09-23 00:00:00,4.06,0.0,108.94,3.41,1.38
7965,民生加银品质消费股票A,股票型,2020-04-23 00:00:00,0.0728289999999999,88.15,1.93,5.13,5.67
7966,民生加银品质消费股票C,股票型,2020-04-23 00:00:00,0.0850559999999999,88.15,1.93,5.13,5.67
7967,大成惠嘉一年定开债券A,债券型-长债,2019-12-09 00:00:00,79.95,0.0,111.31,0.0,0.01
7968,华泰柏瑞研究精选A,混合型-偏股,2019-11-19 00:00:00,4.85,88.36,0.0,11.87,0.03
7969,西部利得得尊纯债C,债券型-混合一级,2019-09-20 00:00:00,2.76,0.0,120.64,0.49,0.03
7970,国寿安保安泽39个月定开债,债券型-长债,2019-11-13 00:00:00,86.82,0.0,140.04,0.1,0.0
7971,华泰保兴恒利中短债A,债券型-中短债,2021-09-09 00:00:00,15.14,0.0,90.57,0.28,9.19
